Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Fatima Ali,1989-08-08,"Lahore, Punjab, Pakistan",2019-01-25,"San Marino, California, U.S.",,,,,,,,,,,,,,,,F,musician
Samina Ali,,,,,,,,,,,,,,,,,,,,F,musician
Lucy Harrison,1983-01-01,"Florida, U.S.",,,,,,,,,,,,,,,,,,F,musician
Camila Alire,,,,,,,,,,,,,,,,,,,,F,musician
Alissa Nutting,,,,,,,,,,,,,,,,,,,,F,musician
Ann Taylor Allen,,,,,,,,,,,,,,,,,,,,F,musician
Candace Allen ,1950-01-01,"Boston, Massachusetts, U.S.",,,Simon Denis Rattle,1996-01-01,2004-01-01,1.0,1.0,,0.0,1955-01-19,"Liverpool, England",,,1.0,,5,Elise Ross,F,musician
Claudia Allen,1954-10-02,,,,,,,,,,,,,,,,,,,F,musician
Elise Allen,,"Philadelphia, Pennsylvania, U.S.",,,,,,,,Children's television screen writer author and producer,,,,,,,,,,F,musician
Jay Presson Allen,,,,,,,,,,,,,,,,,,,,F,musician
Jennifer Allen,,,,,,,,,,,,,,,,,,,,F,musician
Lori Allen,,,,,,,,,,2,,,,,,,,,,F,musician
Roberta Allen,,,,,,,,,,,,,,,,,,,,F,musician
Rosemarie Allen,,"South Los Angeles, California, US",,,,,,,,,,,,,,,,,,F,musician
Sarah Addison Allen,,,,,,,,,,,,,,,,,,,,F,musician
Isabel Allende,,,,,,,,,,,,,,,,,,,,F,musician
Lauren K. Alleyne,,,,,,,,,,,,,,,,,,,,F,musician
Tsultrim Allione,,,,,,,,,,,,,,,,,,,,F,musician
Dorothy Allison,,,,,,,,,,,,,,,,,,,,F,musician
Jennifer Allison,,,,,,,,,,,,,,,,,,,,F,musician
Rebecca Allison,1946-12-21,"Greenwood, Mississippi, U.S.",,,,,,,,,,,,,,,,,,F,musician
Alexandra Allred,,,,,,,,,,,,,,,,,,,,F,musician
Norma Jean Wright,1951-05-27,"Binghamton, New York, U.S.",,,Radames Almodovar​ ​,1970-01-01,1978-01-01,2.0,1.0,,0.0,,,,,,,,,F,musician
Threa Almontaser,,,,,,,,,,,,,,,,,,,,F,musician
Alise Alousi,,,,,,,,,,,,,,,,,,,,F,musician
Nina Alovert,1935-01-01,"Leningrad, Russia",,,,,,,,,,,,,,,,,,F,musician
Carol Lynn Alpert,,,,,,,,,,,,,,,,,,,,F,musician
Rebecca Alpert,,,,,,,,,,,,,,,,,,,,F,musician
Elaine M. Alphin,,,,,,,,,,,,,,,,,,,,F,musician
Lylah M. Alphonse,1972-01-01,"Princeton, New Jersey, U.S.",,,,,,,,,,,,,,,,,,F,musician
Alta ,,,,,,,,,,,,,,,,,,,,F,musician
Judy Alter,,,,,,,,,,,,,,,,,,,,F,musician
Lisa Alther,,,,,,,,,,,,,,,,,,,,F,musician
Elissa Altman,,,,,,,,,,,,,,,,,,,,F,musician
Ida Altman,,,,,,,,,,,,,,,,,,,,F,musician
Marla Alupoaicei,,,,,,,,,,,,,,,,,,,,F,musician
Lisa Alvarado ,,"Chicago, Illinois, U.S.",,,,,,,,1,,,,,,,,,,F,musician
María Consolación Álvarez González,1957-01-01,"Logroño, Spain",,,,,,,,,,,,,,,,,,F,musician
Julia Alvarez,,,,,,,,,,,,,,,,,,,,F,musician
Sofia Alvarez ,,"Baltimore, Maryland",,,,,,,,,,,,,,,,,,F,musician
Hala Alyan,1986-07-27,"Carbondale, Illinois, U.S.",,,,,,,,,,,,,,,,,,F,musician
Lián Amaris,,"Springfield, Massachusetts",,,,,,,,,,,,,,,,,,F,musician
Carmen Amato,,,,,,,,,,,,,,,,,,,,F,musician
Kimberly Amato,,,,,,,,,,,,,,,,,,,,F,musician
Theresa Amato,,,,,,,,,,,,,,,,,,,,F,musician
Elva Ambía,,,,,,,,,,,,,,,,,,,,F,musician
Allison Amend,,,,,,,,,,,,,,,,,,,,F,musician
Amerie,,,,,,,,,,,,,,,,,,,,F,musician
Solace Ames,,,,,,,,,,,,,,,,,,,,F,musician
Gloria Amescua,,"Austin, Texas",,,,,,,,,,,,,,,,,,F,musician
Deb Amlen,,,,,,,,,,,,,,,,,,,,F,musician
María Amparo Escandón,1957-06-19,"Mexico City, Mexico",,,Luis Eduardo GilBenito Martínez Creel,,,1.0,,2,,,,,,,,,,F,musician
Megan Amram,,,,,,,,,,,,,,,,,,,,F,musician
Jane Amsterdam,1951-06-15,"Philadelphia, Pennsylvania, U.S.",,,Jonathan Larsen ​ ​,1985-01-01,2000-01-01,1.0,1.0,,0.0,,,,,,,,,F,musician
Miss Amy,,,,,,,,,,,,,,,,,,,,F,musician
Geeta Anand,,,,,,,,,,,,,,,,,,,,F,musician
Charlie Jane Anders,,,,,,,,,,,,,,,,,,,,F,musician
Jessica Andersen,,,,,,,,,,,,,,,,,,,,F,musician
Kristi Andersen,,,,,,,,,,,,,,,,,,,,F,musician
Susan Andersen,,,,,,,,,,,,,,,,,,,,F,musician
Diane Anderson-Minshall,,,,,,,,,,,,,,,,,,,,F,musician
Alex Anderson ,1955-01-01,,,,,,,,,,,,,,,,,,,F,musician
Alice Anderson ,,,,,,,,,,,,,,,,,,,,F,musician
Amy Anderson ,,,,,,,,,,,,,,,,,,,,F,musician
Carol Elaine Anderson,1959-06-17,,,,,,,,,,,,,,,,,,,F,musician
Christina Anderson ,,,,,,,,,,,,,,,,,,,,F,musician
Gail Anderson ,1962-01-01,"Bronx, New York, United States",,,,,,,,,,,,,,,,,,F,musician
Gillian Leigh Anderson,1968-08-09,"Chicago, Illinois, U.S.",,,Errol Clyde Klotz,1994-01-01,1997-01-01,2.0,2.0,3,0.0,1961-06-08,Canada,,,1.0,1.0,1,Gillian Anderson​ ​,F,musician
Jane Anderson,1954-01-01,California,,,Tess Ayers,,,1.0,,1,,,,,,,,,,F,musician
Jean Anderson ,,,,,,,,,,,,,,,,,,,,F,musician
Jodi Lynn Anderson,,,,,,,,,,Children's writer,,,,,,,,,,F,musician
Laurie Halse Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Lily Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Maggie Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Melissa Sue Anderson,1962-09-26,"Berkeley, California, U.S.",,,Michael Sloan ​,1990-01-01,,1.0,0.0,2,0.0,,,,,,,,,F,musician
Mignon Holland Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Moe Anderson,1962-10-16,"Houston, Texas, U.S.",,,,,,,,,,,,,,,,,,F,musician
Nathalie Frances Anderson,1948-06-02,"Columbia, South Carolina",,,,,,,,,,,,,,,,,,F,musician
Owanah Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Peggy Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Shauna Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Susan Anderson ,,,,,,,,,,,,,,,,,,,,F,musician
Tina Anderson,,,,,,,,,,,,,,,,,,,,F,musician
Bella Andre,,,,,,,,,,,,,,,,,,,,F,musician
Grace Andreacchi,,,,,,,,,,,,,,,,,,,,F,musician
Daphne Palasi Andreades,,,,,,,,,,,,,,,,,,,,F,musician
Kaylin Marie Andres,1985-05-28,"Sacramento, California",2016-11-21,"Manhattan, New York City",,,,,,,,,,,,,,,,F,musician
Julie Tetel Andresen,,,,,,,,,,,,,,,,,,,,F,musician
Mari Andrew,1986-09-28,,,,,,,,,,,,,,,,,,,F,musician
Donna Andrews ,,,,,,,,,,,,,,,,,,,,F,musician
Ilona Andrews,,,,,,,,,,,,,,,,,,,,F,musician
Mary Kay Andrews,,,,,,,,,,,,,,,,,,,,F,musician
Sarah Andrews ,,,,,,,,,,,,,,,,,,,,F,musician
Jennifer Engel,1975-01-28,"Dearborn, Michigan, U.S.",2023-02-09,"Oakland, California, U.S.",,,,,,,,,,,,,,,,F,musician
Joanna Mostov[1][2],1980-01-01,"New York City, U.S.",,,Aaron Thompson ​,2016-01-01,,1.0,0.0,,0.0,,,,,,,,,F,musician
Josephine Angelini,1975-01-01,"Ashland, Massachusetts, U.S.",,,,,,,,,,,,,,,,,,F,musician
Maya Angelou,,,,,,,,,,,,,,,,,,,,F,musician
Natalie Angier,1958-02-16,"New York City, U.S.",,,Rick Weiss,,,1.0,,Katherine Weiss Angier,,,,,,,,,,F,musician
Julia Angwin,,"Champaign, IL",,,,,,,,,,,,,,,,,,F,musician
Lucia Aniello,1983-01-01,Italy,,,Paul W. Downs,,,1.0,,1,,1982-11-21,"New Jersey, U.S.[2]",,,1.0,,1,Lucia Aniello,F,musician
Amy Aniobi,,,,,,,,,,,,,,,,,,,,F,musician
Tina McElroy Ansa,,,,,,,,,,,,,,,,,,,,F,musician
A. Manette Ansay,,,,,,,,,,,,,,,,,,,,F,musician
Talvikki Ansel,,,,,,,,,,,,,,,,,,,,F,musician
Carol Anshaw,,,,,,,,,,,,,,,,,,,,F,musician
Patricia Anthony,,,,,,,,,,,,,,,,,,,,F,musician
Kim Antieau,,,,,,,,,,,,,,,,,,,,F,musician
Christina Antolini,,"Maine, US",,,,,,,,,,,,,,,,,,F,musician
Susanne Antonetta,,,,,,,,,,,,,,,,,,,,F,musician
Laura Antoniou,,,,,,,,,,,,,,,,,,,,F,musician
Molly Antopol,,,,,,,,,,,,,,,,,,,,F,musician
Gloria Evangelina Anzaldúa,1942-09-26,"Harlingen, Texas, U.S.",2004-05-15,"Santa Cruz, California, U.S.",,,,,,,,,,,,,,,,F,musician
Ryka Aoki,,,,,,,,,,,,,,,,,,,,F,musician
Dora Apel,,,,,,,,,,,,,,,,,,,,F,musician
Necia H. Apfel,1930-07-31,,,,,,,,,2,,,,,,,,,,F,musician
Anjana Appachana,,,,,,,,,,,,,,,,,,,,F,musician
Diana Karter,,,,,Paul S. Appelbaum,,,1.0,,3 including Yoni Appelbaum and Binyamin Appelbaum,,1951-01-01,,,,1.0,,3 including Yoni Appelbaum and Binyamin Appelbaum,Diana Muir Karter,F,musician
Kathi Appelt,,,,,,,,,,,,,,,,,,,,F,musician
Fiona Apple,,,,,,,,,,,,,,,,,,,,F,musician
Anne Elizabeth Applebaum,1964-07-25,"Washington, D.C., U.S.",,,Radosław Sikorski ​,1992-01-01,,1.0,0.0,2,0.0,,,,,,,,,F,musician
Debby Applegate,,,,,,,,,,,,,,,,,,,,F,musician
Katherine Applegate,,,,,,,,,,,,,,,,,,,,F,musician
Shannon Applegate,,,,,,,,,,,,,,,,,,,,F,musician
Alicia Appleman-Jurman,,,,,,,,,,,,,,,,,,,,F,musician
Adele Hausser,1957-08-31,,,,Barry Tiller ​,1977-01-01,,1.0,0.0,1,0.0,,,,,,,,,F,musician
Marie Arana,,,,,,,,,,,,,,,,,,,,F,musician
Crista Arangala,,,,,,,,,,,,,,,,,,,,F,musician
Judith Arcana,,,,,,,,,,,,,,,,,,,,F,musician
Kimberly Arcand,1975-12-20,"Warwick, Rhode Island, U.S.",,,John L. Arcand,,,1.0,,2,,,,,,,,,,F,musician
JoAllyn Archambault,1942-01-01,Oklahoma,,,,,,,,,,,,,,,,,,F,musician
Jennifer Archer,,,,,,,,,,,,,,,,,,,,F,musician
Nuala Archer,,,,,,,,,,,,,,,,,,,,F,musician
Sarah Archer ,,"New York City, U.S.",,,,,,,,,,,,,,,,,,F,musician
Karen Archey,,,,,,,,,,,,,,,,,,,,F,musician
Katherine Arden,,,,,,,,,,,,,,,,,,,,F,musician
Dana Beth Ardi,,"New York City, US",,,,,,,,,,,,,,,,,,F,musician
Lesley Arfin,1979-01-01,"Long Island, New York",,,Paul Rust ​,2015-01-01,,1.0,0.0,1,0.0,,"Iowa, U.S.",,,1.0,0.0,1,Lesley Arfin ​,F,musician
Sherry Argov,,,,,,,,,,,,,,,,,,,,F,musician
Laila Al-Arian,,,,,,,,,,,,,,,,,,,,F,musician
Chloe Aridjis,,,,,,,,,,,,,,,,,,,,F,musician
Adrienne Arieff,,,,,,,,,,,,,,,,,,,,F,musician
Allison Arieff,,,,,,,,,,,,,,,,,,,,F,musician
Annette Arkeketa,,,,,,,,,,,,,,,,,,,,F,musician
Rae Armantrout,1947-04-13,"Vallejo, California",,,,,,,,,,,,,,,,,,F,musician
Margaret Alberta Sampsell,1921-09-09,"Washington, D.C., U.S.",2003-11-10,"Woodland Hills, Los Angeles, California, U.S.",Garo Armen,,,1.0,,1,,,,,,,,,,F,musician
Jennifer L. Armentrout,,,,,,,,,,,,,,,,,,,,F,musician
Jennifer Armintrout,,,,,,,,,,,,,,,,,,,,F,musician
Vernice Armour,,,,,,,,,,,,,,,,,,,,F,musician
Heather Brooke Hamilton,1975-07-19,"Memphis, Tennessee, U.S.[1]",2023-05-09,"Salt Lake City, Utah, U.S.",Jon Armstrong​ ​,2002-01-01,2013-01-01,1.0,1.0,2,0.0,,,,,,,,,F,musician
Jennifer Armstrong,,,,,,,,,,,,,,,,,,,,F,musician
Shana Lynette Hughes,1971-06-10,"Independence, Kansas, U.S.",,,Russell Armstrong​ ​,2005-01-01,,2.0,0.0,1,1.0,,,,,,,,,F,musician
Eleanor Arnason,1942-12-28,"New York City, United States",,,,,,,,,,,,,,,,,,F,musician
Kristen Arnett,1980-12-16,"Orlando, Florida, U.S.",,,,,,,,,,,,,,,,,,F,musician
Alison Margaret Arngrim,1962-01-18,"New York City, U.S.",,,Donald SpencerRobert Paul Schoonover,,,1.0,,,,,,,,,,,,F,musician
Elana K. Arnold,,,,,,,,,,,,,,,,,,,,F,musician
Elizabeth Arnold ,,,,,,,,,,,,,,,,,,,,F,musician
Judith Arnold,,,,,,,,,,,,,,,,,,,,F,musician
Margot Arnold,,,,,,,,,,,,,,,,,,,,F,musician
Stephanie Arnold ,,,,,,,,,,,,,,,,,,,,F,musician
Katie Arnoldi,,,,,,,,,,,,,,,,,,,,F,musician
Rebecca Aronson,,,,,,,,,,,,,,,,,,,,F,musician
Cynthia Arrieu-King,,,,,,,,,,,,,,,,,,,,F,musician
Maria Arrillaga,,,,,,,,,,,,,,,,,,,,F,musician
Sonia Arrison,,,,,,,,,,,,,,,,,,,,F,musician
Yolanda Arroyo Pizarro,1970-10-29,"Guaynabo, Puerto Rico",,,,,,,,,,,,,,,,,,F,musician
Linda Arroz,1954-11-26,"Flint, Michigan, United States",,,,,,,,,,,,,,,,,,F,musician
Suzanne Arruda,,,,,,,,,,,,,,,,,,,,F,musician
Kay Lee Arthur,1933-11-11,"Jackson, Michigan, U.S.",,,"Frank Thomas Goetz, Jr.​ ​",1955-01-01,1961-01-01,2.0,1.0,3,1.0,,,,,,,,,F,musician
Alexia Arthurs,,,,,,,,,,,,,,,,,,,,F,musician
Sarah Arvio,,,,,,,,,,,,,,,,,,,,F,musician
Catherine Asaro,,,,,,,,,,,,,,,,,,,,F,musician
Fatimah Asghar,,,,,,,,,,,,,,,,,,,,F,musician
Kristen Ashburn,,,,,,,,,,,,,,,,,,,,F,musician
Madeline Ashby,,,,,,,,,,,,,,,,,,,,F,musician
Tami Lee Oldham,,,,,,,,,,,,,,,,,,,,F,musician
Brittany Ashley,,,,,,,,,,,,,,,,,,,,F,musician
Kristen Ashley,,,,,,,,,,,,,,,,,,,,F,musician
Renée Ashley,,"Palo Alto, California, U.S.",,,,,,,,,,,,,,,,,,F,musician
Anastasia M. Ashman,1964-08-08,"Berkeley, California, U.S.",,,Burc Sahinoglu,,,1.0,,,,,,,,,,,,F,musician
Jennifer Lee Garfein,1969-04-23,"George Air Force Base, California, U.S.",,,Dr. Robert C. Ashton Jr.​ ​,1996-01-01,2017-01-01,2.0,1.0,2,0.0,,,,,,,,,F,musician
Janet Asimov,,,,,,,,,,,,,,,,,,,,F,musician
Nancy Asire,,,,,,,,,,,,,,,,,,,,F,musician
Rilla Askew,,,,,,,,,,,,,,,,,,,,F,musician
Madalyn Aslan,,,,,,,,,,,,,,,,,,,,F,musician
Daphne Athas,,,,,,,,,,,,,,,,,,,,F,musician
Margaret Atherton,1943-01-01,,,,,,,,,,,,,,,,,,,F,musician
Nancy Atherton,,,,,,,,,,,,,,,,,,,,F,musician
Emily Atkin,,,,,,,,,,,,,,,,,,,,F,musician
Amy Atkins,,,,,,,,,,,,,,,,,,,,F,musician
Dawn Atkins ,,,,,,,,,,,,,,,,,,,,F,musician
Leah Rawls Atkins,,,,,,,,,,,,,,,,,,,,F,musician
Grace Atkinson,1938-11-09,"Baton Rouge, Louisiana, U.S.",,,Charles Leeds Sharpless​ ​,1956-01-01,1962-01-01,1.0,1.0,,0.0,,,,,,,,,F,musician
Jacoba Atlas,,,,,,,,,,,,,,,,,,,,F,musician
Nava Atlas,,,,,,,,,,,,,,,,,,,,F,musician
Jami Attenberg,1971-01-01,"Arlington Heights, Illinois, U.S.",,,,,,,,,,,,,,,,,,F,musician
Karen Attiah,1986-08-12,"Desoto, Texas, United States",,,,,,,,,,,,,,,,,,F,musician
Bernadette Atuahene,,,,,,,,,,,,,,,,,,,,F,musician
Amelia Atwater-Rhodes,,,,,,,,,,,,,,,,,,,,F,musician
Nancie Atwell,,,,,Toby McLeod[1],,,1.0,,Anne Atwell-McLeod,,,,,,,,,,F,musician
Amanda Auchter,,,,,,,,,,,,,,,,,,,,F,musician
Jean M. Auel,,,,,,,,,,,,,,,,,,,,F,musician
Elsie Augustave,,,,,,,,,,,,,,,,,,,,F,musician
Rachel Aukes,,,,,,,,,,,,,,,,,,,,F,musician
Raveena Aurora,,,,,,,,,,,,,,,,,,,,F,musician
Leora Auslander,1959-01-01,,,,,,,,,,,,,,,,,,,F,musician
Emily Austin ,2001-05-24,United States,,,,,,,,,,,,,,,,,,F,musician
Lynn Austin,,,,,,,,,,,,,,,,,,,,F,musician
Nancy Austin,1949-01-01,"Portland, Oregon, United States",,,,,,,,,,,,,,,,,,F,musician
Sarah Maria Austin,1986-01-01,"Rogers, Arkansas, U.S.",,,,,,,,,,,,,,,,,,F,musician
Christine McPeters Auten,2022-01-01,"Huntsville, Alabama, U.S.[citation needed]",,,Andrew Auten,,,1.0,,,,,,,,,,,,F,musician
Swati Avasthi,1971-01-01,India,,,John Yopp,,,1.0,,2,,,,,,,,,,F,musician
Ellis Avery,,,,,,,,,,,,,,,,,,,,F,musician
Fiona Avery,,,,,,,,,,,,,,,,,,,,F,musician
Victoria Aveyard,,,,,,,,,,,,,,,,,,,,F,musician
Lorraine Avila,,,,,,,,,,,,,,,,,,,,F,musician
Marilou Awiakta,,,,,,,,,,,,,,,,,,,,F,musician
Carina Axelsson,,,,,,,,,,,,,,,,,,,,F,musician
Brooke Axtell,,,,,,,,,,,,,,,,,,,,F,musician
Damali ayo,,,,,,,,,,,,,,,,,,,,F,musician
Julia Azari,,,,,,,,,,,,,,,,,,,,F,musician
Barbara Nimri Aziz,1940-01-01,"Ontario, Canada",,,,,,,,,,,,,,,,,,F,musician
Dodici Azpadu,1945-01-01,"Red Hook, Brooklyn, U.S.",,,,,,,,,,,,,,,,,,F,musician
Mary Azrael,1943-12-20,"Baltimore, Maryland, U.S.",,,,,,,,,,,,,,,,,,F,musician
Alice Azure,,,,,,,,,,,,,,,,,,,,F,musician
Sanora Babb,,,,,,,,,,,,,,,,,,,,F,musician
Jamie Merill Babbit,1970-11-16,"Shaker Heights, Ohio, U.S.",,,Andrea Sperling,,,1.0,,2,,,,,,1.0,,2,Jamie Babbit,F,musician
Natalie Zane Moore,1932-07-18,"Dayton, Ohio, U.S.",2016-10-31,"Hamden, Connecticut, U.S.",Samuel Fisher Babbitt[1],,,1.0,,3,,,,,,,,,,F,musician
Morgan Babst,,,,,,,,,,,,,,,,,,,,F,musician
Amy Bach,1968-01-01,,,,John Markman,,,1.0,,1,,,,,,,,,,F,musician
Michele Bachmann,,,,,,,,,,,,,,,,,,,,F,musician
Carol Bachofner,,,,,,,,,,,,,,,,,,,,F,musician
Rachel Tzvia Back,,,,,,,,,,,,,,,,,,,,F,musician
Rachael Bade,,"Tipp City, Ohio, U.S.",,,,,,,,,,,,,,,,,,F,musician
Lee Badgett,1960-01-01,"North Carolina, US",,,,,,,,,,,,,,,,,,F,musician
Margot Badran,1936-12-04,,,,,,,,,,,,,,,,,,,F,musician
Elizabeth Roberts,1946-01-01,"Ithaca, New York",,,,,,,,,,,,,,,,,,F,musician
Judith A. Baer,,,,,,,,,,,,,,,,,,,,F,musician
Kate Baer,,,,,,,,,,,,,,,,,,,,F,musician
Joan Baez,,,,,,,,,,,,,,,,,,,,F,musician
Alice Bag,,,,,,,,,,,,,,,,,,,,F,musician
Rachel Bagby,,,,,,,,,,,,,,,,,,,,F,musician
Julianna Baggott,,,,,,,,,,,,,,,,,,,,F,musician
Gaiutra Bahadur,,,,,,,,,,,,,,,,,,,,F,musician
Anne Howard Bailey,,,,,,,,,,,,,,,,,,,,F,musician
Cornelia Walker Bailey,1945-06-12,"Sapelo Island, Georgia",2017-10-15,"Brunswick, Georgia",,,,,,,,,,,,,,,,F,musician
Elisabeth Tova Bailey,,,,,,,,,,,,,,,,,,,,F,musician
Fredrica Bailey,,,,,,,,,,,,,,,,,,,,F,musician
Samantha Bailey,1989-01-01,"Chicago, Illinois, U.S.",,,,,,,,,,,,,,,,,,F,musician
Sarah Pulliam Bailey,,,,,,,,,,,,,,,,,,,,F,musician
Tracy Baim,,,,,,,,,,,,,,,,,,,,F,musician
Annie Baker,,,,,,,,,,,,,,,,,,,,F,musician
Christin Baker,,"Danville, Indiana",,,Deb Mell​ ​,2011-01-01,2014-01-01,1.0,1.0,,0.0,,,,,,,,,F,musician
Deb Baker,,,,,,,,,,,,,,,,,,,,F,musician
Deborah Baker,,,,,,,,,,,,,,,,,,,,F,musician
E. D. Baker,,,,,,,,,,,,,,,,,,,,F,musician
Elna Baker,,,,,,,,,,,,,,,,,,,,F,musician
Jean H. Baker,,,,,,,,,,,,,,,,,,,,F,musician
Kage Baker,,,,,,,,,,,,,,,,,,,,F,musician
Kelly J. Baker,,,,,,,,,,,,,,,,,,,,F,musician
Mishell Baker,,,,,,,,,,,,,,,,,,,,F,musician
Rosemary Baker,1985-03-16,"Alexandria, Virginia, U.S.",,,Andy Haynes​ ​,2020-01-01,,1.0,0.0,,0.0,,,,,,,,,F,musician
Lailee Bakhtiar,,,,,,,,,,,,,,,,,,,,F,musician
Kirsten Bakis,1968-01-01,,,,,,,,,,,,,,,,,,,F,musician
Janae Bakken,,,,,,,,,,,,,,,,,,,,F,musician
Miriam Balaban,,"Philadelphia, Pennsylvania, U.S.",,,,,,,,,,,,,,,,,,F,musician
Jennifer Balakrishnan,,,,,,,,,,,,,,,,,,,,F,musician
Lisa Baldez,,,,,,,,,,,,,,,,,,,,F,musician
Lauren Brooke Baldwin[1],1979-07-12,"Atlanta, Georgia, U.S.",,,James Fletcher ​,2018-01-01,,1.0,0.0,,0.0,,,,,,,,,F,musician
Kathleen Baldwin,,,,,,,,,,,,,,,,,,,,F,musician
Shauna Singh Baldwin,1962-01-01,"Montreal, Quebec, Canada",,,,,,,,,,,,,,,,,,F,musician
Leigh Bale,,,,,,,,,,,,,,,,,,,,F,musician
Susan Ford Bales,,,,,,,,,,,,,,,,,,,,F,musician
JoAnn Balingit,,,,,,,,,,,,,,,,,,,,F,musician
Margaret Ball ,,,,,,,,,,,,,,,,,,,,F,musician
Sally Ball,,,,,,,,,,,,,,,,,,,,F,musician
Blue Balliett,,,,,,,,,,,,,,,,,,,,F,musician
Emily Ballou,,,,,,,,,,,,,,,,,,,,F,musician
Liz Balmaseda,,,,,,,,,,,,,,,,,,,,F,musician
Meliza Bañales,,,,,,,,,,,,,,,,,,,,F,musician
Jacqueline Marie Banaszynski,1952-04-17,"Pulaski, Wisconsin, United States",,,,,,,,,,,,,,,,,,F,musician
Jen Banbury,,,,,,,,,,,,,,,,,,,,F,musician
Maggie Bandur,1974-02-08,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,,,F,musician
Sarah Banet-Weiser,,,,,,,,,,,,,,,,,,,,F,musician
Mary Jo Bang,,,,,,,,,,,,,,,,,,,,F,musician
Melissa Bank,,,,,,,,,,,,,,,,,,,,F,musician
Katherine Bankole-Medina,,,,,,,,,,,,,,,,,,,,F,musician
Anna Banks,,,,,,,,,,,,,,,,,,,,F,musician
Carolyn Banks,,,,,,,,,,,,,,,,,,,,F,musician
Leslie Esdaile Banks,,,,,,,,,,,,,,,,,,,,F,musician
Maya Banks,,,,,,,,,,,,,,,,,,,,F,musician
Cassandra Bankson,1992-11-11,"San Francisco, California, U.S.",,,,,,,,,,,,,,,,,,F,musician
Lois Banner,,,,,,,,,,,,,,,,,,,,F,musician
Ann Bannon,,,,,,,,,,,,,,,,,,,,F,musician
Jenna Bans,,,,,Justin Spitzer ​,2007-01-01,,1.0,0.0,2,0.0,,,,,1.0,0.0,2,Jenna Bans ​,F,musician
Xiaolan Bao,1949-01-01,Yangon ,2006-01-22,,,,,,,,,,,,,,,,,F,musician
Ibtisam Barakat,,,,,,,,,,,,,,,,,,,,F,musician
Esther Barazzone,,,,,,,,,,,,,,,,,,,,F,musician
Imani Barbarin,1990-01-01,,,,,,,,,,,,,,,,,,,F,musician
Elizabeth Wayland Barber,,,,,,,,,,,,,,,,,,,,F,musician
Phyllis Barber,1943-05-11,,,,,,,,,4,,,,,,,,,,F,musician
Shauna Barbosa,,,,,,,,,,,,,,,,,,,,F,musician
Leila Barclay,,,,,,,,,,,,,,,,,,,,F,musician
Michele Bardsley,,,,,,,,,,,,,,,,,,,,F,musician
Leigh Bardugo,,,,,,,,,,,,,,,,,,,,F,musician
Rachel Barenblat,,,,,,,,,,,,,,,,,,,,F,musician
Tanya Barfield,,,,,,,,,,,,,,,,,,,,F,musician
Dolores Bargowski,1943-01-01,"Detroit, Michigan",2008-01-01,,,,,,,,,,,,,,,,,F,musician
Joanne Barker,,,,,,,,,,,,,,,,,,,,F,musician
Kathy Barker,,,,,,,,,,,,,,,,,,,,F,musician
Wendy Barker,,,,,,,,,,,,,,,,,,,,F,musician
Linda Barlow,,,,,,,,,,,,,,,,,,,,F,musician
Hazel Barnes,1915-12-16,"Wilkes-Barre, Pennsylvania, U.S.",2008-03-18,"Boulder, Colorado, U.S.",,,,,,,,,,,,,,,,F,musician
Jennifer Lynn Barnes,,"Tulsa, Oklahoma, U.S.",,,,,,,,3,,,,,,,,,,F,musician
Linda Barnes ,,,,,,,,,,,,,,,,,,,,F,musician
Linda Diane Barnes,,,,,,,,,,,,,,,,,,,,F,musician
Andrea Barnet,,,,,,,,,,,,,,,,,,,,F,musician
Catherine Barnett,1960-01-01,"San Francisco, California",,,,,,,,,,,,,,,,,,F,musician
Cynthia Barnett,,,,,,,,,,,,,,,,,,,,F,musician
Jill Barnett,,,,,,,,,,,,,,,,,,,,F,musician
LaShonda Katrice Barnett,,,,,,,,,,,,,,,,,,,,F,musician
Lisa A. Barnett,,,,,,,,,,,,,,,,,,,,F,musician
Louise Barnett,,,,,,,,,,,,,,,,,,,,F,musician
Kelly Barnhill ,,,,,Ted Barnhill,,,1.0,,3,,,,,,,,,,F,musician
Lauren Barnholdt,,,,,,,,,,,,,,,,,,,,F,musician
Kate Barnow,,,,,,,,,,,,,,,,,,,,F,musician
Helen Barolini,,,,,,,,,,,,,,,,,,,,F,musician
Marleen S. Barr,1953-03-01,"New York City, U.S.",,,,,,,,,,,,,,,,,,F,musician
Nevada Barr,,,,,,,,,,,,,,,,,,,,F,musician
