Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
James Cobb Burke,,,,,,,,,,,,,,,,,,,,M,director
Diane Burko,1945-01-01,,,,,,,,,,,,,,,,,,,M,director
Mark Burns ,,,,,,,,,,,,,,,,,,,,M,director
Don Busath,,,,,,,,,,,,,,,,,,,,M,director
David D. Busch,,"Ravenna, Ohio",,,,,,,,,,,,,,,,,,M,director
Douglas Isaac Busch,,,,,,,,,,,,,,,,,,,,M,director
Peter Bussian,,,,,,,,,,,,,,,,,,,,M,director
Clyde Butcher,1942-09-06,"Kansas City, Missouri",,,,,,,,,,,,,,,,,,M,director
George Butler ,1943-10-12,"Chester, England",2021-10-21,"Holderness, New Hampshire, US",,,,,,,,,,,,,,,,M,director
Henry Butler,,,,,,,,,,,,,,,,,,,,M,director
Karen Hardy,,Israel,,,,,,,,,,,,,,,,,,M,director
Keith Calhoun and Chandra McCormick,1955-01-01,,,,,,,,,,,,,,,,,,,M,director
Donald Camp,1940-01-01,"Meadville, Pennsylvania",,,,,,,,,,,,,,,,,,M,director
Roger Camp,,,,,,,,,,,,,,,,,,,,M,director
Thomas Campbell ,,,,,,,,,,,,,,,,,,,,M,director
George Frederic Cannons,1897-07-08,"London, England",1972-04-27,"Salisbury Wiltshire, England","Mae Margareet Spencer, Ruby Grace Estes. Vera Brightling Tester",,,1.0,,5,,,,,,,,,,M,director
Lana Z Caplan,,"Philadelphia, Pennsylvania",,,,,,,,,,,,,,,,,,M,director
John Paul Caponigro,,,,,,,,,,,,,,,,,,,,M,director
Paul Caponigro,,,,,,,,,,,,,,,,,,,,M,director
Ed Caraeff,1950-04-18,"California, US",,,,,,,,,,,,,,,,,,M,director
Christopher Cardozo,,,,,,,,,,,,,,,,,,,,M,director
Drew Carey,,,,,,,,,,,,,,,,,,,,M,director
Ken Carl,,,,,,,,,,,,,,,,,,,,M,director
Michael Carlebach,,,,,,,,,,,,,,,,,,,,M,director
JohnBob Carlos,,,,,,,,,,,,,,,,,,,,M,director
Michael Carney ,1982-01-09,"Akron, Ohio",,,,,,,,,,,,,,,,,,M,director
Ray Carofano,1942-12-07,"New Haven, Connecticut",,,Arnée Carofano,,,1.0,,,,,,,,,,,,M,director
David Carol,1958-08-23,,,,,,,,,,,,,,,,,,,M,director
Aurelius O. Carpenter,1836-01-01,"Vermont, United States, United States[1]",1919-01-01,United States,Helen McCowan,,,1.0,,,,,,,,,,,,M,director
Charles H. Carpenter,,,,,,,,,,,,,,,,,,,,M,director
Frank G. Carpenter,1855-05-08,"Mansfield, Ohio",1924-06-18,Nanking,Joanna Condict,,,1.0,,"Frances Carpenter, John Carpenter (athlete)",,,,,,,,,,M,director
Russell Paul Carpenter,1950-12-09,"Van Nuys, California, U.S.",,,Donna Ellen Conrad,,,1.0,,,,,,,,,,,,M,director
Priscilla Carrasco,,,,,,,,,,,,,,,,,,,,M,director
David Bradley Carter,1973-12-05,"Fort Worth, Texas, United States",,,,,,,,,,,,,,,,,,M,director
Ovie Carter,,,,,,,,,,,,,,,,,,,,M,director
Solomon Nunes Carvalho,1815-04-27,"Charleston, South Carolina, United States",1897-05-21,"Pleasantville, New York, United States",,,,,,,,,,,,,,,,M,director
Kyle Cassidy,1966-10-31,"Woodbury, New Jersey, U.S.[1]",,,,,,,,,,,,,,,,,,M,director
William W. Cates,,,,,,,,,,,,,,,,,,,,M,director
Paul Cava,,,,,,,,,,,,,,,,,,,,M,director
Gusmano Cesaretti,,,,,,,,,,,,,,,,,,,,M,director
Douglas H. Chadwick,,,,,,,,,,,,,,,,,,,,M,director
Henry Chalfant,1940-01-02,"Sewickley, Pennsylvania, U.S.",,,Kathleen Bishop ​,1966-01-01,,1.0,0.0,2,0.0,,,,,,,,,M,director
Dean Chamberlain,,,,,,,,,,,,,,,,,,,,M,director
Mark Chamberlain ,,,,,,,,,,,,,,,,,,,,M,director
Charles Chamblis,1927-03-14,"Pittsburgh, Pennsylvania, U.S.",1991-02-03,,Jeanette Pierson​ ​,1958-01-01,,1.0,1.0,3,0.0,,,,,,,,,M,director
Wesley Chan,,,,,,,,,,,,,,,,,,,,M,director
Grace Chandler,,,,,,,,,,,,,,,,,,,,M,director
Walter Chandoha,1920-11-30,"Bayonne, New Jersey",2019-01-11,"Annandale, New Jersey",Maria Ratti Chandoha,,,1.0,,,,,,,,,,,,M,director
Aaron Chang,,,,,,,,,,,,,,,,,,,,M,director
Eric Chang ,1990-01-01,,,,,,,,,,,,,,,,,,,M,director
Frederick H. Chapin,,,,,,,,,,,,,,,,,,,,M,director
Bruce Charlesworth,,,,,,,,,,,,,,,,,,,,M,director
J. Smeaton Chase,,,,,,,,,,,,,,,,,,,,M,director
Darlyne Chauve,,,,,,,,,,,,,,,,,,,,M,director
Laura Checkoway,,,,,,,,,,,,,,,,,,,,M,director
Eric Cheng,1975-01-09,"Madison, Wisconsin",,,,,,,,,,,,,,,,,,M,director
John Chervinsky,1961-01-01,"Niagara Falls, New York",2015-01-01,,Kirsten Chervinsky,,,1.0,,,,,,,,,,,,M,director
William Andrew Christenberry Jr.,1936-11-05,"Tuscaloosa, Alabama, U.S.",2016-11-28,"Washington, D.C.",,,,,,,,,,,,,,,,M,director
Meagan Cignoli,,"Suffolk County, New York",,,,,,,,,,,,,,,,,,M,director
Harriet Candace Clark,1852-01-01,"La Port, Indiana",1942-11-28,"Buffalo, New York",,,,,,,,,,,,,,,,M,director
Fred Payne Clatworthy,,,,,,,,,,,,,,,,,,,,M,director
Vern Clevenger,,,,,,,,,,,,,,,,,,,,M,director
William Clift ,,,,,,,,,,,,,,,,,,,,M,director
Danny Clinch,,,,,,,,,,,,,,,,,,,,M,director
Barnett McFee Clinedinst,,,,,,,,,,,,,,,,,,,,M,director
Barnett M. Clinedinst,,,,,,,,,,,,,,,,,,,,M,director
Charles Thomas Close,1940-07-05,"Monroe, Washington, U.S.",2021-08-19,"Oceanside, New York, U.S.",,,,,,,,,,,,,,,,M,director
John Cohen ,,,,,,,,,,,,,,,,,,,,M,director
Mark Cohen ,1943-01-01,"Wilkes-Barre, Pennsylvania U.S.",,,,,,,,,,,,,,,,,,M,director
Michael Collier ,,,,,,,,,,,,,,,,,,,,M,director
Charles M. Conlon,1868-11-28,"Albany, New York",1945-06-02,"Troy, New York",,,,,,,,,,,,,,,,M,director
Kevin Michael Connolly,,,,,,,,,,,,,,,,,,,,M,director
Linda Connor,1944-11-18,"New York, New York",,,,,,,,,,,,,,,,,,M,director
Huestis P. Cook,,,,,,,,,,,,,,,,,,,,M,director
Rajie Cook,1930-07-06,"Newark, New Jersey, US",2021-02-06,"Newtown, Pennsylvania, US",Margit Schneider ​,1955-01-01,,1.0,0.0,2,0.0,,,,,,,,,M,director
Dane Coolidge,,,,,,,,,,,,,,,,,,,,M,director
Diana Cooper ,1964-01-01,"Greenwich, Connecticut, U.S.",,,Mark Lilla,,,1.0,,,,1956-01-01,"Detroit, Michigan, US",,,1.0,,,Diana Cooper,M,director
Sebastian Copeland,,,,,,,,,,,,,,,,,,,,M,director
Kate Cory,1861-02-08,"Waukegan, Illinois, US",1958-06-12,"Prescott, Arizona, US",,,,,,,,,,,,,,,,M,director
Joseph Desler Costa,,,,,,,,,,,,,,,,,,,,M,director
Quest Couch,,,,,,,,,,,,,,,,,,,,M,director
Cotton Coulson,,,,,,,,,,,,,,,,,,,,M,director
Frank Cousins ,,,,,,,,,,,,,,,,,,,,M,director
Dennis Cowals,,,,,,,,,,,,,,,,,,,,M,director
Jim Cox ,,,,,,,,,,,,,,,,,,,,M,director
Fred Cray,,,,,,,,,,,,,,,,,,,,M,director
Jeff Cremer,,,,,,,,,,,,,,,,,,,,M,director
Harry W. Crosby,,,,,,,,,,,,,,,,,,,,M,director
Richard Cross ,,,,,,,,,,,,,,,,,,,,M,director
Theodore Lamont Cross II,1924-02-12,"Newton, Massachusetts, U.S.",2010-02-28,"Fort Myers, Florida, U.S.",,,,,,,,,,,,,,,,M,director
Roger Crossgrove,1921-11-17,"Farnam, Nebraska, US",2016-12-14,"Storrs, Connecticut, US",,,,,,,,,,,,,,,,M,director
Michael Crouser,,,,,,,,,,,,,,,,,,,,M,director
Jorge Cruz,,,,,,,,,,,,,,,,,,,,M,director
Clayton James Cubitt,1972-03-02,"New Orleans, Louisiana, U.S.",,,,,,,,,,,,,,,,,,M,director
Christopher Cumingham,,,,,,,,,,,,,,,,,,,,M,director
Robert Cumming ,1943-10-07,"Worcester, MA",2021-12-16,"Desert Hot Springs, CA",,,,,,,,,,,,,,,,M,director
William John Cunningham Jr.,1929-03-13,"Boston, Massachusetts, U.S.",2016-06-25,"New York City, U.S.",,,,,,,,,,,,,,,,M,director
Eric Curry ,,,,,,,,,,,,,,,,,,,,M,director
Asahel Curtis,1874-01-01,"Minnesota, US",1941-01-01,,,,,,,,,,,,,,,,,M,director
Bill Curtsinger,1946-01-01,"Philadelphia, Pennsylvania",,,,,,,,,,,,,,,,,,M,director
Craig Cutler,,,,,,,,,,,,,,,,,,,,M,director
Ray D'Addario,1920-08-18,"Holyoke, Massachusetts,United States",2011-02-13,"Holyoke, Massachusetts,United States",,,,,,,,,,,,,,,,M,director
Brian Dailey,1951-08-12,"Pittsburg, California",,,,,,,,,,,,,,,,,,M,director
Bruce Dale,,,,,,,,,,,,,,,,,,,,M,director
Bill Dane,,,,,,,,,,,,,,,,,,,,M,director
Binh Danh,1977-10-09,Vietnam,,,,,,,,,,,,,,,,,,M,director
Joseph Dankowski,,,,,,,,,,,,,,,,,,,,M,director
Bruce Davidson ,1933-09-05,"Oak Park, Illinois, U.S.",,,,,,,,,,,,,,,,,,M,director
Diana Davies ,,,,,,,,,,,,,,,,,,,,M,director
Daniel Davis Jr.,,,,,,,,,,,,,,,,,,,,M,director
Harold Davis ,,,,,,,,,,,,,,,,,,,,M,director
Margo Baumgarten,1944-01-01,,,,Gregson DavisAnthony Browne[3],,,1.0,,,,,,,,,,,,M,director
Scott B. Davis,,,,,,,,,,,,,,,,,,,,M,director
William Davis ,,,,,,,,,,,,,,,,,,,,M,director
Rick Day,1962-07-30,"Greenville, South Carolina, U.S.",,,,,,,,,,,,,,,,,,M,director
Sue de Beer,1973-09-08,"Tarrytown, New York, U.S.",,,,,,,,,,,,,,,,,,M,director
Sergio De La Torre,,,,,,,,,,,,,,,,,,,,M,director
Joe Deal,,,,,,,,,,,,,,,,,,,,M,director
Ralph E. DeCamp,1858-09-17,"Attica, New York, U.S.",1936-05-27,"Chicago, Illinois, U.S.",Edna Blanchard,,,1.0,,,,,,,,,,,,M,director
Branson DeCou,1892-10-20,"Philadelphia, United States",1941-12-12,"New Jersey, United States",Elsie Vera Stanley,,,1.0,,,,,,,,,,,,M,director
Roger Deem,,,,,,,,,,,,,,,,,,,,M,director
Terry Deglau,,,,,,,,,,,,,,,,,,,,M,director
Janet Delaney,,,,,,,,,,,,,,,,,,,,M,director
James Whitlow Delano,,,,,,,,,,,,,,,,,,,,M,director
Lionel Delevingne,,France,,,,,,,,,,,,,,,,,,M,director
Gabriella Demczuk,,"Stockholm, Sweden",,,,,,,,,,,,,,,,,,M,director
Jeremy Deputat,1976-12-02,Detroit,,,,,,,,,,,,,,,,,,M,director
Peter de Rome,1924-06-28,"Juan-les-Pins, Côte d'Azur, France",2014-06-21,"Kent, England, UK",,,,,,,,,,,,,,,,M,director
Robert Ladislas Derr,,,,,,,,,,,,,,,,,,,,M,director
Marcus DeSieno,,,,,,,,,,,,,,,,,,,,M,director
Jack Diamond ,,,,,,,,,,,,,,,,,,,,M,director
Janice Dickinson,1955-02-16,"New York City, U.S.",,,Ron Levy​ ​,1977-01-01,1979-01-01,4.0,3.0,2,0.0,,,,,,,,,M,director
James B. Dickman,,,,,,,,,,,,,,,,,,,,M,director
Henry Stanford Diltz,1938-09-06,"Kansas City, Missouri, US",,,,,,,,,,,,,,,,,,M,director
Mendel Diness,1827-01-01,Odessa,1901-01-01,"Port Townsend, Washington",,,,,,,,,,,,,,,,M,director
Dan Dion,,,,,,,,,,,,,,,,,,,,M,director
Peter DiPilato,1976-06-14,"Brooklyn, New York, U.S.",,,,,,,,,,,,,,,,,,M,director
Stephen DiRado,,,,,,,,,,,,,,,,,,,,M,director
Bill Dobbins,,,,,,,,,,,,,,,,,,,,M,director
Tim Dodd,1985-02-27,Iowa,,,,,,,,,,,,,,,,,,M,director
William Hanson Dodge,,,,,,,,,,,,,,,,,,,,M,director
Jordan Doner,,,,,,,,,,,,,,,,,,,,M,director
Mercedes Dorame,1980-01-01,"Los Angeles, California[1]",,,,,,,,,,,,,,,,,,M,director
Bart Dorsa,1967-01-01,"California, United States",,,,,,,,,,,,,,,,,,M,director
Jeff Dotson,,,,,,,,,,,,,,,,,,,,M,director
David Doubilet,,,,,,,,,,,,,,,,,,,,M,director
Jim Dow,,,,,,,,,,,,,,,,,,,,M,director
Rory Doyle,,,,,,,,,,,,,,,,,,,,M,director
Eric Draper,,,,,,,,,,,,,,,,,,,,M,director
Louis Hansel Draper,1935-09-24,"Richmond, Virginia, U.S.",2002-02-18,"Trenton, New Jersey, U.S.",,,,,,,,,,,,,,,,M,director
Mary Anna Draper,,,,,,,,,,,,,,,,,,,,M,director
Doug DuBois,,,,,,,,,,,,,,,,,,,,M,director
Chris Dugan,,,,,,,,,,,,,,,,,,,,M,director
Arthur Radclyffe Dugmore,,,,,,,,,,,,,,,,,,,,M,director
Jeff Dunas,1954-01-01,"Los Angeles, California, U.S.",,,Elyssa Davalos ​,1982-01-01,1988-01-01,1.0,1.0,Alexa Davalos,0.0,1959-05-30,"Canoga Park, Los Angeles, California U.S.",,,1.0,1.0,Alexa Davalos,Jeff Dunas ​,M,director
Mikel Dunham,,,,,,,,,,,,,,,,,,,,M,director
Vincent Joseph Dunker,,,,,,,,,,,,,,,,,,,,M,director
Steve Dunwell,,,,,,,,,,,,,,,,,,,,M,director
Tony Duran ,,"Winona, Minnesota, U.S.",,,,,,,,,,,,,,,,,,M,director
Dick Durrance II,,,,,,,,,,,,,,,,,,,,M,director
Rod Dyer,,,,,,,,,,,,,,,,,,,,M,director
Ben Easter,,,,,Mitch Kunert,,,1.0,,,,,,,,,,,,M,director
Frederick Eberstadt,,,,,,,,,,,,,,,,,,,,M,director
Patrick Ecclesine,,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,,,M,director
Dudley Edmondson,,,,,,,,,,,,,,,,,,,,M,director
Richard Ellis ,,,,,,,,,,,,,,,,,,,,M,director
Thomas Sayers Ellis,,,,,,,,,,,,,,,,,,,,M,director
Lisa Elmaleh,,,,,,,,,,,,,,,,,,,,M,director
George T. Emmons,,,,,,,,,,,,,,,,,,,,M,director
Dave Engledow,,,,,,,,,,,,,,,,,,,,M,director
Enrique Muller,,,,,,,,,,,,,,,,,,,,M,director
Eric Enstrom,,,,,,,,,,,,,,,,,,,,M,director
Gilbert Oscar Erickson,1878-02-10,"Fergus Falls, Minnesota",1951-03-26,"Miami, Florida",,,,,,,,,,,,,,,,M,director
Roger Erickson ,,,,,,,,,,,,,,,,,,,,M,director
Michael Erlewine,,,,,,,,,,,,,,,,,,,,M,director
Kristin Espinasse,,,,,,,,,,,,,,,,,,,,M,director
Marty Essen,,,,,,,,,,,,,,,,,,,,M,director
James Estrin,1957-02-16,"New York City, US",,,,,,,,,,,,,,,,,,M,director
Eric Etheridge,,,,,,,,,,,,,,,,,,,,M,director
Roe Ethridge,1969-08-07,"Miami, Florida",,,,,,,,,,,,,,,,,,M,director
Cliff Evans ,1977-01-01,"Darkwood, Australia",,,,,,,,,,,,,,,,,,M,director
Jim Evans,,"San Diego, California U.S.",,,,,,,,,,,,,,,,,,M,director
McNair Evans,,,,,,,,,,,,,,,,,,,,M,director
Macduff Everton,1947-08-13,"Pearl River, New York, United States",,,Ruth Everton  ​ ​,1968-01-01,1973-01-01,2.0,1.0,1,0.0,,,,,,,,,M,director
Roger Lawrence Ewing[1],1942-01-12,"Los Angeles, California",,,,,,,,,,,,,,,,,,M,director
Timothy Fadek,,,,,,,,,,,,,,,,,,,,M,director
Charlotte Fairchild,,,,,,,,,,,,,,,,,,,,M,director
Charles M. Falco,,,,,,,,,,,,,,,,,,,,M,director
Marion Faller,1941-11-05,,2014-01-15,,,,,,,,,,,,,,,,,M,director
Dennis H. Farber,,,,,,,,,,,,,,,,,,,,M,director
Jan Faul,,,,,,,,,,,,,,,,,,,,M,director
Chris Faust,,,,,,,,,,,,,,,,,,,,M,director
Nona Faustine,1977-01-01,"Brooklyn, New York",,,,,,,,,,,,,,,,,,M,director
Michael Feinberg,,,,,,,,,,,,,,,,,,,,M,director
T. Lux Feininger,1910-06-11,"Berlin, Germany",2011-07-07,"Cambridge, Massachusetts, United States",Jeanne,,,1.0,,"Charles, Conrad, and Lucas",,,,,,,,,,M,director
Barry Feinstein,1931-02-04,"Philadelphia, Pennsylvania, U.S.",2011-10-20,"Woodstock, New York, U.S.",Mary Allin Travers,1963-01-01,1967-01-01,3.0,2.0,"
Alicia
Alex
",0.0,1936-11-09,"Louisville, Kentucky, U.S.",2009-09-16,"Danbury, Connecticut, U.S.",4.0,3.0,2,John Filler​ ​,M,director
Harold Feinstein,1931-04-17,"Coney Island, Brooklyn, New York",2015-06-20,"Merrimac, Massachusetts, U.S.",,,,,,,,,,,,,,,,M,director
John Fekner,1950-10-06,"New York City, U.S.",,,,,,,,,,,,,,,,,,M,director
Dennis Jeffrey Feldman,1946-01-01,United States,,,,,,,,,,,,,,,,,,M,director
Peter Feldstein ,1942-05-24,,2017-12-01,,,,,,,,,,,,,,,,,M,director
Christopher Felver,,,,,,,,,,,,,,,,,,,,M,director
Paul Ferrara,,,,,,,,,,,,,,,,,,,,M,director
John Michael Ferrari,1947-11-11,"Hollywood, California, U.S.",,,,,,,,,,,,,,,,,,M,director
John Fielder,,,,,,,,,,,,,,,,,,,,M,director
Kathy Fields,1947-01-05,United States,,,David Leonard Landau,1979-01-01,,1.0,0.0,Natalie Lander,1.0,1947-06-22,"Brooklyn, New York, U.S.",2020-12-04,"Los Angeles, California, U.S.",2.0,1.0,Natalie Lander,Thea Markus​ ​,M,director
Larry Fink ,1941-03-11,"Brooklyn, New York City, US",,,,,,,,,,,,,,,,,,M,director
Mel Finkelstein,,,,,,,,,,,,,,,,,,,,M,director
Carl Fischer ,,,,,,,,,,,,,,,,,,,,M,director
Jim Fiscus,,,,,,,,,,,,,,,,,,,,M,director
William A. Fishbaugh,1873-06-20,,1950-11-03,,Alice Greene[1][2],,,1.0,,,,,,,,,,,,M,director
George Fiske,1835-10-22,"Amherst, New Hampshire, U.S.",1918-10-21,,,,,,,,,,,,,,,,,M,director
Bob Fitch ,,,,,,,,,,,,,,,,,,,,M,director
Steve Fitch,1949-08-16,"Tucson, Arizona, United States",,,,,,,,,,,,,,,,,,M,director
Lola Flash,1959-01-01,"Montclair, New Jersey U.S.",,,,,,,,,,,,,,,,,,M,director
Flip Nicklin,,,,,,,,,,,,,,,,,,,,M,director
Henry Flores,1974-08-26,"San Pedro Sula, Honduras",,,,,,,,,,,,,,,,,,M,director
Neil Folberg,1950-04-07,"San Francisco, California US",,,,,,,,,,,,,,,,,,M,director
Gary Fong,1960-12-06,"Seattle, Washington, U.S.",,,,,,,,,,,,,,,,,,M,director
Martin Fong,,,,,,,,,,,,,,,,,,,,M,director
Al Foote III,,,,,,,,,,,,,,,,,,,,M,director
Deborah Springstead Ford,,,,,,,,,,,,,,,,,,,,M,director
Taj Forer,,,,,,,,,,,,,,,,,,,,M,director
Michael Forsberg,,,,,,,,,,,,,,,,,,,,M,director
George Forss,1941-05-04,"South Bronx, New York City",2021-07-17,"Cambridge, New York",,,,,,,,,,,,,,,,M,director
Bill Frakes,,,,,,,,,,,,,,,,,,,,M,director
"Hollis William Frampton, Jr.",1936-03-11,"Wooster, Ohio, U.S.",1984-03-30,"Buffalo, New York, U.S.",Marion Faller,,,1.0,,,,1941-11-05,,2014-01-15,,,,,,M,director
Eric Francis,1964-01-01,"Brooklyn, New York",,,,,,,,,,,,,,,,,,M,director
L. Frank Manriquez,1952-01-01,,,,,,,,,,,,,,,,,,,M,director
Lois Ellen Frank,,"New York City, US",,,,,,,,,,,,,,,,,,M,director
Ric Frazier,1971-01-01,"Freeport, Texas, U.S.",,,,,,,,,,,,,,,,,,M,director
Peter Freed,,,,,,,,,,,,,,,,,,,,M,director
Harry Whittier Frees,1879-01-01,"Reading, Pennsylvania",1953-01-01,"Clearwater, Florida",,,,,,,,,,,,,,,,M,director
Roman Freulich,,,,,,,,,,,,,,,,,,,,M,director
Glen Ellis Friedman[citation needed],1962-03-03,"North Carolina, United States",,,,,,,,,,,,,,,,,,M,director
Stephen Frink,,,,,,,,,,,,,,,,,,,,M,director
Jesse Frohman,,,,,,,,,,,,,,,,,,,,M,director
Francis Seth Frost,,,,,,,,,,,,,,,,,,,,M,director
Francis Fukuyama,1952-10-27,"Chicago, Illinois, U.S.",,,Laura Holmgren,,,1.0,,3,,,,,,,,,,M,director
Jason Fulford,,,,,,,,,,,,,,,,,,,,M,director
Adam Fuss,,,,,,,,,,,,,,,,,,,,M,director
Ronald Edward Galella,1931-01-10,"New York City, New York, U.S.",2022-04-30,"Montville, New Jersey, U.S.",Betty Lou Burke​ ​,1979-01-01,,1.0,0.0,,1.0,,,,,,,,,M,director
Jeffrey Gangwisch,,,,,,,,,,,,,,,,,,,,M,director
Gil Garcetti,,,,,,,,,,,,,,,,,,,,M,director
Mannie Garcia,,,,,,,,,,,,,,,,,,,,M,director
Kenneth Garrett,,,,,,,,,,,,,,,,,,,,M,director
Neville Garrick,,,,,,,,,,,,,,,,,,,,M,director
Paul Garson,,,,,,,,,,,,,,,,,,,,M,director
Bill Gaskins,1953-05-25,,,,Noliwe Rooks,,,1.0,,,,1963-01-01,,,,,,,,M,director
Charles Robert Gatewood,1942-11-08,"Elgin, Illinois, United States",2016-04-28,"San Francisco, California, United States",,,,,,,,,,,,,,,,M,director
Milton Gendel,,,,,,,,,,,,,,,,,,,,M,director
George Beard ,1854-12-21,"Cheshire, England",1944-11-03,"Coalville, Utah",Lovenia Bollock,,,1.0,,8,,,,,,,,,,M,director
Klaus Gerhart,,,,,,,,,,,,,,,,,,,,M,director
Bruce Gilden,,,,,,,,,,,,,,,,,,,,M,director
Luke Gilford,1986-01-01,"Denver, Colorado, USA",,,,,,,,,,,,,,,,,,M,director
Guy Gillette ,1922-10-22,"Minneapolis, US",2013-08-19,New York City,Doris Porter Gillette,,,1.0,,,,,,,,,,,,M,director
Steve Giovinco,,,,,,,,,,,,,,,,,,,,M,director
R. Michael Givens,,,,,,,,,,,,,,,,,,,,M,director
Matt Glass,1981-03-05,,,,,,,,,,,,,,,,,,,M,director
Leo Antony Gleaton,1948-08-04,"Detroit, Michigan, U.S.",2015-08-14,"Palo Alto, California, U.S.",Lisa Ellerbee,,,1.0,,,,,,,,,,,,M,director
Paul Beck Goddard,1811-01-01,Unknown,1866-07-05,"Philadelphia, Pennsylvania, U.S.",,,,,,,,,,,,,,,,M,director
Orlando Scott Goff,,,,,,,,,,,,,,,,,,,,M,director
Anthony Goicolea,1886-01-01,"Atlanta, Georgia",,,,,,,,,,,,,,,,,,M,director
Peter Goin,,,,,,,,,,2,,,,,,,,,,M,director
James Goldberg,,"New Haven, Connecticut",,,,,,,,,,,,,,,,,,M,director
Suzanne Goldish,,,,,,,,,,,,,,,,,,,,M,director
Rolando Gomez,1962-01-01,,,,,,,,,,,,,,,,,,,M,director
David Gonzalez ,,,,,,,,,,,,,,,,,,,,M,director
Carll Goodpasture,,,,,,,,,,,,,,,,,,,,M,director
Daniel Gordon ,1980-01-01,"Boston, Massachusetts",,,,,,,,,,,,,,,,,,M,director
Richard Gordon ,1945-06-06,"Chicago, Illinois",2012-10-06,"Berkeley, California",,,,,,,,,,,,,,,,M,director
John C. Goss,,,,,,,,,,,,,,,,,,,,M,director
John Gossage,,,,,,,,,,,,,,,,,,,,M,director
Hal Gould,1920-02-29,"Clark, Wyoming",2015-06-25,"Denver, Colorado",,,,,,,,,,,,,,,,M,director
Emmet Gowin,1941-01-01,"Danville, Virginia, US",,,Edith Morris,,,1.0,,,,,,,,,,,,M,director
Arthur Grace,1947-05-07,"Massachusetts, United States",,,,,,,,,,,,,,,,,,M,director
David Graham ,,,,,,,,,,,,,,,,,,,,M,director
Gloria Graham,1940-01-01,"Beaumont, Texas",,,,,,,,,,,,,,,,,,M,director
Pat Graham ,,,,,,,,,,,,,,,,,,,,M,director
Hugh Grannum,,,,,,,,,,,,,,,,,,,,M,director
Todd Gray ,1954-01-01,"Los Angeles, California",,,,,,,,,,,,,,,,,,M,director
Edward Grazda,,,,,,,,,,,,,,,,,,,,M,director
Jonathan Green ,,,,,,,,,,,,,,,,,,,,M,director
Myra Greene,1975-01-01,New York City,,,,,,,,,,,,,,,,,,M,director
Philip Greenspun,1963-09-28,"Bethesda, Maryland, U.S.",,,,,,,,,,,,,,,,,,M,director
Farrell Grehan,,,,,,,,,,,,,,,,,,,,M,director
William Greiner,1957-09-08,"New Orleans, Louisiana, United States",,,,,,,,,,,,,,,,,,M,director
Joel David Katz,1932-04-11,"Cleveland, Ohio, U.S.",,,Jo Wilder​ ​,1958-01-01,1982-01-01,1.0,1.0,2; including Jennifer,0.0,,,,,,,,,M,director
James D. Griffioen,,,,,,,,,,,,,,,,,,,,M,director
Kathy Grove,1948-01-01,"Pittsburgh, Pennsylvania",,,,,,,,,,,,,,,,,,M,director
Jonas Grunberg,1926-09-12,"Enghien-les-Bains, France",2016-07-12,"New York City, U.S.",Jane Wilson​ ​,1948-01-01,,1.0,0.0,,1.0,1924-04-29,"Seymour, Iowa, USA",2015-01-13,,,,,,M,director
Robert Charles Joseph Edward Sabatini Guccione,1930-12-17,"New York City, U.S.",2010-10-20,"Plano, Texas, U.S.",,,,,,,,,,,,,,,,M,director
Pedro E. Guerrero,,,,,,,,,,,,,,,,,,,,M,director
Matt Gunther,,,,,,,,,,,,,,,,,,,,M,director
Jeffrey Gusky,,"Pittsburgh, Pennsylvania",,,,,,,,,,,,,,,,,,M,director
Jonathan Haeber,,,,,,,,,,,,,,,,,,,,M,director
Bruce Haley,,,,,,,,,,,,,,,,,,,,M,director
Bruce Hall ,,,,,,,,,,,,,,,,,,,,M,director
Cliff Hall ,1925-08-11,"Los Angeles, California",2020-01-05,"Loma Linda, California",,,,,,,,,,,,,,,,M,director
Doug Hall ,1944-01-01,"San Francisco, California, U.S.",,,Diane Andrews,,,1.0,,,,,,,,,,,,M,director
Ernest Hallen,1875-01-01,"Atlanta, Georgia",1947-01-01,"Monterey Park, California",Maude Hallen,,,1.0,,2 daughters,,,,,,,,,,M,director
Lia Halloran,1977-01-01,"Chicago, Illinois, US",,,,,,,,,,,,,,,,,,M,director
Gregory Halpern,,,,,,,,,,,,,,,,,,,,M,director
Jason Hamacher,,,,,,,,,,,,,,,,,,,,M,director
James Hamilton ,,,,,,,,,,,,,,,,,,,,M,director
James Marcus Haney,1988-04-07,"Upland, California, US",,,,,,,,,,,,,,,,,,M,director
Akintola Hanif,,,,,,,,,,,,,,,,,,,,M,director
W. Stanley Hanson,1883-01-01,,1945-01-01,,,,,,,,,,,,,,,,,M,director
Nathan Harger,,,,,,,,,,,,,,,,,,,,M,director
Peter Harkawik,1982-09-23,"New York City, NY",,,,,,,,,,,,,,,,,,M,director
