Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
S. Parthasarathy,,,,,,,,,,,,,,,,,,,,M,journalist
Nanasaheb Parulekar,1897-09-20,,1973-01-08,8 January 1973(1973-01-08) (aged 75),Shanta Genevieve Pommeret,,,1.0,,1 daughter,,,,,,,,,,M,journalist
Aakar Patel,,,,,,,,,,,,,,,,,,,,M,journalist
Baburao Patel,1904-04-04,"Maswan, Palghar",1982-01-01,,Shirin,,,1.0,,,,,,,,,,,,M,journalist
Satheesh Babu Payyannur,,,,,,,,,,,,,,,,,,,,M,journalist
Basharat Peer,1977-01-01,"Seer Hamdan, Jammu and Kashmir",,,Ananya Vajpeyi ​,2013-01-01,,1.0,0.0,,0.0,,,,,,,,,M,journalist
Aamir Peerzada,1991-04-04,"Bandipora, Kashmir",,,,,,,,,,,,,,,,,,M,journalist
Azhagiya Periyavan,,,,,,,,,,,,,,,,,,,,M,journalist
Ishvar Motibhai Patel,1916-05-09,Petli village near Petlad in Gujarat,1983-11-22,,,,,,,,,,,,,,,,,M,journalist
A. R. Pillai,,,,,,,,,,,,,,,,,,,,M,journalist
Govindan Parameswaran Pillai,1864-02-02,"Pallippuram, Trivandrum, British India",1903-05-21,,,,,,,,,,,,,,,,,M,journalist
K. Shankar Pillai,1902-07-31,"Kayamkulam, British India",1989-12-26,,,,,,,,,,,,,,,,,M,journalist
Kesari Balakrishna Pillai,,,,,,,,,,,,,,,,,,,,M,journalist
P. Govinda Pillai,1926-05-23,"Pulluvazhi, Perumbavoor, Kerala, India",2012-11-22,"Thiruvananthapuram, Kerala, India",,,,,,,,,,,,,,,,M,journalist
Swadeshabhimani Ramakrishna Pillai,1878-05-25,"Neyyattinkara, Travancore",1916-03-28,Kannur,"Nanikutti Amma,B. Kalyani Amma",,,1.0,,"K.Gomathy Amma, K. Madhavan Nair",,,,,,,,,,M,journalist
Jerry Pinto,1966-01-01,,,,,,,,,,,,,,,,,,,M,journalist
Hanuman Prasad Poddar,,,,,,,,,,,,,,,,,,,,M,journalist
Virendra Prabhakar,1928-08-15,"Uttar Pradesh, India",2015-01-04,"New Delhi, India",Kanta,,,1.0,,Two sons and a daughter,,,,,,,,,,M,journalist
Ravindra Prabhat,,,,,,,,,,,,,,,,,,,,M,journalist
K. N. Prabhu,,,,,,,,,,,,,,,,,,,,M,journalist
Nitesh R Pradhan,,"Gangtok, Sikkim, India",,,,,,,,,,,,,,,,,,M,journalist
C. Hanumantha Prahlada Rao,1923-01-13,"Shimoga, Karnataka",2002-02-17,,Komalabai,,,1.0,,"Mohan, Ravikumar",,,,,,,,,,M,journalist
Abhigyan Prakash,,Varanasi,,,,,,,,,,,,,,,,,,M,journalist
Uday Prakash,,,,,,,,,,,,,,,,,,,,M,journalist
Krishna Prasad ,1968-10-12,Mysore,,,,,,,,,,,,,,,,,,M,journalist
Raja Mahendra Pratap,,,,,,,,,,,,,,,,,,,,M,journalist
Vipin Pubby,,,,,,,,,,,,,,,,,,,,M,journalist
Balbir Punj,,,,,,,,,,,,,,,,,,,,M,journalist
Narottam Puri,1946-01-01,India,,,,,,,,,,,,,,,,,,M,journalist
Aroon Purie,1944-01-01,"Lahore, Punjab Province, British India[1]",,,,,,,,"3, including Koel Purie",,,,,,,,,,M,journalist
Pushp Sharma,,,,,,,,,,,,,,,,,,,,M,journalist
Altaf Qadri,1976-01-01,"Srinagar, Jammu and Kashmir",,,,,,,,,,,,,,,,,,M,journalist
Mir Suhail Qadri,1989-06-25,"Srinagar, Jammu and Kashmir, India",,,,,,,,,,,,,,,,,,M,journalist
Rajapur Gopalarao Vijayasarathy,,,2013-02-24,,,,,,,,,,,,,,,,,M,journalist
Hakim Syed Zillur Rahman,1940-07-01,"Bhopal, Bhopal State, British India(now in Madhya Pradesh, India)",,,Ahmadi Begum,,,1.0,,,,,,,,,,,,M,journalist
Raghu Rai,1942-01-01,"Jhang, British India",,,,,,,,,,,,,,,,,,M,journalist
Ram Bahadur Rai,1946-07-01,"Sonari, Ghazipur, Uttar Pradesh",,,,,,,,,,,,,,,,,,M,journalist
Gautam Rajadhyaksha,1950-09-16,"Bombay, Bombay State, India",2011-09-13,"Mumbai, Maharashtra, India",,,,,,,,,,,,,,,,M,journalist
Sreedhar Rajan,,,,,,,,,,,,,,,,,,,,M,journalist
N. P. Rajendran,1954-11-06,"Kozhikode, Kerala, India",,,,,,,,,,,,,,,,,,M,journalist
Chidanand Rajghatta,,,,,,,,,,,,,,,,,,,,M,journalist
N. Ram,1945-05-04,,,,,,,,,1,,,,,,,,,,M,journalist
Chittenippaattu Puthenveettil Ramachandran,1923-01-01,Burma,1997-04-15,"Parli-I, Palakkad",Jalabala,,,1.0,,,,,,,,,,,,M,journalist
Naman Ramachandran,,,,,,,,,,,,,,,,,,,,M,journalist
K. V. Ramakrishnan,,,,,,,,,,,,,,,,,,,,M,journalist
Avadhanam Sita Raman,1919-04-09,"Proddatur, Kadapa district, Andhra Pradesh, India",2001-06-24,,,,,,,,,,,,,,,,,M,journalist
Sumanth C. Raman,,,,,,,,,,,,,,,,,,,,M,journalist
N. S. Ramaswami,,,,,,,,,,,,,,,,,,,,M,journalist
Cho Ramaswamy,,,,,,,,,,,,,,,,,,,,M,journalist
Partab Ramchand,,,,,,,,,,,,,,,,,,,,M,journalist
Baradwaj Rangan,,,,,,,,,,,,,,,,,,,,M,journalist
Srinivasan Rangarajan,1936-04-10,"Chennai, Tamil Nadu",2007-02-08,,,,,,,,,,,,,,,,,M,journalist
Pramod Ranjan,1980-01-01,"Patna, Bihar",,,,,,,,,,,,,,,,,,M,journalist
Narla Venkateswara Rao,,,,,,,,,,,,,,,,,,,,M,journalist
Pamulaparthi Sadasiva Rao,,,,,,,,,,,,,,,,,,,,M,journalist
Pasupuleti Purnachandra Rao,1948-05-22,Khammam,2019-10-18,Hyderabad,Lakshmi Tayaru,,,1.0,,,,,,,,,,,,M,journalist
Tapi Dharma Rao,,,,,,,,,,,,,,,,,,,,M,journalist
Turlapaty Kutumba Rao,1933-08-10,"Vijayawada, Andhra Pradesh, India",2021-01-11,"Vijayawada, India",,,,,,Jawahar Lal,,,,,,,,,,M,journalist
Varavara Rao,,,,,,,,,,,,,,,,,,,,M,journalist
Ghulam Rasool ,,,,,,,,,,,,,,,,,,,,M,journalist
Manikonda Chalapathi Rau,,"Visakhapatnam district, Madras Presidency, British India (present-day Andhra Pradesh, India)",1983-03-25,"Delhi, India",,,,,,,,,,,,,,,,M,journalist
Anantrai Raval,1912-01-01,"Amreli, Bombay Presidency, British India",1988-11-18,,,,,,,,,,,,,,,,,M,journalist
Ravishankar Raval,1892-08-01,"Bhavnagar, Bombay Presidency, British India",1977-12-09,"Ahmedabad, Gujarat",Ramaben ​,1909-01-01,,1.0,0.0,"Narendra, Gajendra, Kanak",0.0,,,,,,,,,M,journalist
Achuthanand Tanjore Ravi,1991-06-22,"Chennai, Tamil Nadu, India",,,,,,,,,,,,,,,,,,M,journalist
N. Ravi,1948-01-02,"Madras, India",,,,,,,,,,,,,,,,,,M,journalist
D. S. Ravindra Doss,1945-11-20,,2012-06-22,"Chennai, Tamil Nadu, India",,,,,,,,,,,,,,,,M,journalist
G. K. Reddy,,,,,,,,,,,,,,,,,,,,M,journalist
K. Sreenivas Reddy,,"Andhra Pradesh, India",,,,,,,,3,,,,,,,,,,M,journalist
Katta Shekar Reddy,,"Madgulapally, Nalgonda, Telangana, India",,,,,,,,,,,,,,,,,,M,journalist
Bunny Reuben,1926-01-01,,2007-02-15,"Mumbai, Maharashtra, India",,,,,,3,,,,,,,,,,M,journalist
Ronald Vivian Smith,,,,,,,,,,,,,,,,,,,,M,journalist
Khiren Roy,1941-06-21,"Matia (Goalpara), Assam",2009-03-11,"Guwahati, Assam",Gayatri Roy,,,1.0,,Arupa Roy Pathare Antara Roy Oruganti,,,,,,,,,,M,journalist
Kulwant Roy,1914-01-01,"Ludhiana, British India(Now Ludhiana, Punjab, India)",1984-01-01,"New Delhi, India",,,,,,,,,,,,,,,,M,journalist
Parwana Rudaulvi,,,,,,,,,,,,,,,,,,,,M,journalist
Andur Sahadevan,,,,,,,,,,,,,,,,,,,,M,journalist
Raghuvir Sahay,,,,,,,,,,,,,,,,,,,,M,journalist
Afroz Alam Sahil,1987-02-28,"Bettiah, Bihar",,,,,,,,,,,,,,,,,,M,journalist
Laxminarayan Sahu,,,,,,,,,,,,,,,,,,,,M,journalist
Ankush Saikia,,,,,,,,,,,,,,,,,,,,M,journalist
Palagummi Sainath,1957-05-13,"Madras, Madras State, India",,,,,,,,,,,,,,,,,,M,journalist
A. Sajeevan,,,,,,,,,,,,,,,,,,,,M,journalist
Irama. Thirugnanasambandham,1934-01-01,"Nerkuppai, Pudukottai district, Tamil Nadu",2007-08-14,,,,,,,,,,,,,,,,,M,journalist
Gulzar Singh Sandhu,,,,,,,,,,,,,,,,,,,,M,journalist
Pandurang Sadashiv Sane,,,,,,,,,,,,,,,,,,,,M,journalist
Gnani Sankaran,,,,,,,,,,,,,,,,,,,,M,journalist
Ashok Kumar Sarkar,1912-10-07,"Calcutta, British India",1983-02-17,"Calcutta, West Bengal, India",Aloka Sarkar,,,1.0,,"
Aveek Sarkar
Arup Kumar Sarkar
Adhip Kumar Sarkar
Asani Sarkar
Sarbani Rath
",,,,,,,,,,M,journalist
Bikash Sarkar,,,,,,,,,,,,,,,,,,,,M,journalist
Nikhil Sarkar,1932-05-01,"Gouripur, Mymensingh District, Bengal Presidency, British India (Now in Bangladesh",2004-08-17,"Calcutta, West Bengal, India",,,,,,,,,,,,,,,,M,journalist
Aveek Sarkar,1945-06-09,Kolkata,,,Rakhi Sarkar,,,1.0,,"
Buku Sarkar
Chiki Sarkar
",,,,,,,,,,M,journalist
Siddhartha Sarma,,,,,,,,,,,,,,,,,,,,M,journalist
Penumarti Viswanatha Sastry,,,,,,,,,,,,,,,,,,,,M,journalist
Puranam Srinivasa Sastry,,,,,,,,,,,,,,,,,,,,M,journalist
Tambrahalli Subramanya Satyanarayana Iyer,1923-12-18,"Mysore, Kingdom of Mysore",2009-12-13,"Mysore, India",,,,,,,,,,,,,,,,M,journalist
Pandharinath Sawant,,,,,,,,,,,,,,,,,,,,M,journalist
Nadimpalli Seetharamaraju,,,,,,,,,,,,,,,,,,,,M,journalist
A Saye Sekhar,,,,,Sailaja Angara,,,1.0,,Sindhuja,,,,,,,,,,M,journalist
Gautam Sen,,,,,,,,,,,,,,,,,,,,M,journalist
Samar Sen ,,,,,,,,,,,,,,,,,,,,M,journalist
Barun Sengupta,,,,,,,,,,,,,,,,,,,,M,journalist
Hindol Sengupta,,,,,,,,,,,,,,,,,,,,M,journalist
Aman Sethi,,,,,,,,,,,,,,,,,,,,M,journalist
Chunilal Shah,,,,,,,,,,,,,,,,,,,,M,journalist
Shaiju Damodaran,1973-02-07,"Aroor, Alappuzha, Kerala, India",,,Asha Shaiju,,,1.0,,2,,,,,,,,,,M,journalist
Bhagwatikumar Sharma,,,,,,,,,,,,,,,,,,,,M,journalist
Jhabarmal Sharma,,,,,,,,,,,,,,,,,,,,M,journalist
Nalin Vilochan Sharma,,,,,,,,,,,,,,,,,,,,M,journalist
Ram Vilas Sharma,,,,,,,,,,,,,,,,,,,,M,journalist
Udayan Sharma,1949-07-11,"Agra, India",2001-04-21,"New Delhi, India",Neelima Sharma,,,1.0,,2,,,,,,,,,,M,journalist
Mayank Shekhar,,,,,,,,,,,,,,,,,,,,M,journalist
Arun Shourie,,,,,,,,,,,,,,,,,,,,M,journalist
Krishnalal Shridharani,,,,,,,,,,,,,,,,,,,,M,journalist
Rajeev Shukla,,,,,,,,,,,,,,,,,,,,M,journalist
Haroon Siddiqui,,,,,,,,,,,,,,,,,,,,M,journalist
Ishrat Ali Siddiqui,1919-01-01,"Hardoi, India",2014-01-01,"Lucknow, Uttar Pradesh, India",,,,,,A son and a daughter,,,,,,,,,,M,journalist
Yoginder Sikand,,,,,,,,,,,,,,,,,,,,M,journalist
Pushpinder Singh Chopra,1943-09-30,"Murree, Punjab, Pakistan",2021-05-03,"Gurgaon, India",,,,,,,,,,,,,,,,M,journalist
Jai Arjun Singh,,,,,,,,,,,,,,,,,,,,M,journalist
Khushwant Singh,,,,,,,,,,,,,,,,,,,,M,journalist
Rupesh Kumar Singh,,,,,Ipsa Shatakshi,,,1.0,,,,,,,,,,,,M,journalist
Tejeshwar Singh,,,,,,,,,,,,,,,,,,,,M,journalist
Sachchidananda Sinha,,,,,,,,,,,,,,,,,,,,M,journalist
Siddharth Sivakumar,,"Kerala, India",,,,,,,,,,,,,,,,,,M,journalist
Mohan Raj Sivanand,,,,,,,,,,,,,,,,,,,,M,journalist
C. R. Srinivasan,1889-11-28,,1962-01-29,"Madras, India",,,,,,C. S. Narasimhan,,,,,,,,,,M,journalist
Kasturi Ranga Iyengar Srinivasan,1887-08-07,"Kumbakonam, Madras Presidency",1959-06-21,"Madras, India",Komala Valli,,,1.0,,"S.Radha,S.Sembagavalli, S.Parthasarathy,S. Rangarajan",,,,,,,,,,M,journalist
Samanth Subramanian,,,,,,,,,,,,,,,,,,,,M,journalist
K. Sukumaran ,1903-01-08,"Mayyanad, India",1981-09-18,,,,,,,,,,,,,,,,,M,journalist
Anjan Sundaram,,,,,,,,,,,,,,,,,,,,M,journalist
Jug Suraiya,,,,,,,,,,,,,,,,,,,,M,journalist
K. G. Suresh,,,,,,,,,,,,,,,,,,,,M,journalist
Praveen Swami,1969-01-01,,,,Nishtha Gautam,,,1.0,,,,,,,,,,,,M,journalist
Vattikota Alwar Swamy,,,,,,,,,,,,,,,,,,,,M,journalist
Tarun Tejpal,1963-03-15,"New Delhi, India",,,,,,,,,,,,,,,,,,M,journalist
Sankarshan Thakur,,,,,,,,,,,,,,,,,,,,M,journalist
Paranjoy Guha Thakurta,1955-10-05,"Kolkata, West Bengal, India",,,,,,,,,,,,,,,,,,M,journalist
Romesh Thapar,,,,,,,,,,,,,,,,,,,,M,journalist
Shashi Tharoor,1956-03-09,"London, England, UK",,,Tilottama Mukherji  ​ ​,1981-01-01,,3.0,2.0,2,1.0,,,,,,,,,M,journalist
A. P. Udhayabhanu,1915-10-01,"Haripad, Alleppey, Travancore (in present-day Kerala, India)",1999-12-15,,Bharati Udayabhanu,,,1.0,,,,,,,,,,,,M,journalist
Ziya Us Salam,1970-01-01,"Rampur, Uttar Pradesh, India",,,,,,,,,,,,,,,,,,M,journalist
Yasser Usman,,India,,,,,,,,,,,,,,,,,,M,journalist
Vijayray Vaidya,,,,,,,,,,,,,,,,,,,,M,journalist
Bhagwati Dhar Vajpayee,,,2021-05-06,,,,,,,,,,,,,,,,,M,journalist
G. S. Varadachary,1932-10-24,"Armoor, Nizamabad district, Hyderabad State, British Raj",2022-11-03,"Hyderabad, Telangana, India",,,,,,,,,,,,,,,,M,journalist
Amit Varma ,,,,,,,,,,,,,,,,,,,,M,journalist
D. V. V. S. Varma,,"Tanuku, Andhra Pradesh",,,,,,,,2,,,,,,,,,,M,journalist
K. L. Mohana Varma,,,,,,,,,,,,,,,,,,,,M,journalist
Shyamji Krishna Varma,1857-10-04,"Mandvi, Cutch State, British India (now in Gujarat, India)",1930-03-30,"Geneva, Switzerland",Bhanumati ​,1875-01-01,,1.0,0.0,,0.0,,,,,,,,,M,journalist
Agyeya,,,,,,,,,,,,,,,,,,,,M,journalist
Kasturi Venugopal,,,,,,,,,,,,,,,,,,,,M,journalist
B. G. Verghese,1926-06-21,"Maymyo, Burma",2014-12-30,"New Delhi, India",,,,,,,,,,,,,,,,M,journalist
Vilayattasseri Mullambalath Balachandran,1924-11-25,"Thamarassery, Kozhikode, Kerala",2010-01-09,"Bilathikulam, Kozhikode",Amminiyamma,,,1.0,,"Unnikrishnan, Vijayakrishnan, Meenakshi Sadanandan",,,,,,,,,,M,journalist
Batuk Vora,,,,,,,,,,,,,,,,,,,,M,journalist
Hari Shankar Vyas,,,,,,,,,,,,,,,,,,,,M,journalist
Nikhil Wagle,1959-04-23,"Mumbai, Maharashtra",,,Meena Karnik,,,1.0,,,,,,,,,,,,M,journalist
Sitaram Yechury,,,,,,,,,,,,,,,,,,,,M,journalist
S. Hussain Zaidi,,,,,,,,,,,,,,,,,,,,M,journalist
Rafiq Zakaria,1920-04-05,"Nala Sopara, British India",2005-07-09,"Mumbai, Maharashtra, India",Fatima Zakaria,,,1.0,,"4, including Fareed Zakaria",,1936-02-17,"Bombay, British India",2021-04-06,"Aurangabad, India",1.0,,"4, including Fareed Zakaria",Rafiq Zakaria,M,journalist
A Zakia,,,,,,,,,,,,,,,,,,,,M,journalist
John Ballance,,,,,,,,,,,,,,,,,,,,M,journalist
James David Bourchier,,,,,,,,,,,,,,,,,,,,M,journalist
Dudley Costello,,,,,,,,,,,,,,,,,,,,M,journalist
Cyril Daly,,,,,,,,,,,,,,,,,,,,M,journalist
James Duffy ,,,,,,,,,,,,,,,,,,,,M,journalist
Charles J. Dunphie,,,,,,,,,,,,,,,,,,,,M,journalist
Barry Glendenning,1973-03-12,"Birr, Ireland",,,,,,,,,,,,,,,,,,M,journalist
John Gray ,1815-07-13,"Claremorris, County Mayo, Ireland",1875-04-09,"Bath, Somerset, England",Mary Anna Dwyer,,,1.0,,5,,,,,,,,,,M,journalist
Martin Haverty,,,,,,,,,,,,,,,,,,,,M,journalist
John Hooper ,,,,,,,,,,,,,,,,,,,,M,journalist
Isaac Jackman,,"Dublin, Ireland",,,,,,,,,,,,,,,,,,M,journalist
George H. Jessop,,,,,,,,,,,,,,,,,,,,M,journalist
Declan Kelly ,,,,,,,,,,,,,,,,,,,,M,journalist
Charles Kingston O'Mahony,1884-01-01,"Mitchelstown, Ireland",1944-11-09,"Surrey, England",,,,,,,,,,,,,,,,M,journalist
Edmund Leamy,,,,,,,,,,,,,,,,,,,,M,journalist
Robert Edward Crozier Long,,,,,,,,,,,,,,,,,,,,M,journalist
James MacKnight ,1801-02-27,"Rathfriland, County Down, Ireland",1876-06-08,"Derry, Ireland",,,,,,,,,,,,,,,,M,journalist
Thomas Macknight,,,,,,,,,,,,,,,,,,,,M,journalist
Francis Sylvester Mahony,,,,,,,,,,,,,,,,,,,,M,journalist
David James O'Donoghue,1866-07-22,"London, England",1917-06-27,,,,,,,,,,,,,,,,,M,journalist
Edmund O'Donovan,,,,,,,,,,,,,,,,,,,,M,journalist
Cathal O'Shannon,,,,,,,,,,,,,,,,,,,,M,journalist
Desmond Henry Ryan,,,,,,,,,,,,,,,,,,,,M,journalist
Thomas Sexton ,,,,,,,,,,,,,,,,,,,,M,journalist
John Whelan ,,,,,,,,,,,,,,,,,,,,M,journalist
Vere Wynne-Jones,,,,,,,,,,,,,,,,,,,,M,journalist
Ya'akov Ahimeir,,,,,,,,,,,,,,,,,,,,M,journalist
Nitzan Horowitz,,,,,,,,,,,,,,,,,,,,M,journalist
Amnon Kapeliouk,,,,,,,,,,,,,,,,,,,,M,journalist
Didi Menosi,1928-05-09,"Kibbutz Geva, Jezreel Valley, Mandatory Palestine",2013-12-20,"Ramat Gan, Tel Aviv District, Israel",Tzila Menosi,,,1.0,,3,,,,,,,,,,M,journalist
Eli Mohar,1948-12-30,"Tel Aviv, Israel",2006-11-30,"Azor, Israel",,,,,,1,,,,,,,,,,M,journalist
Yair Qedar,1969-06-13,"Afula, Israel",,,,,,,,,,,,,,,,,,M,journalist
Carmelo Abbate,1971-08-05,"Castelbuono, Italy",,,,,,,,,,,,,,,,,,M,journalist
Lirio Abbate,1971-01-01,"Castelbuono, province of Palermo",,,,,,,,,,,,,,,,,,M,journalist
Mario Adinolfi,,,,,,,,,,,,,,,,,,,,M,journalist
Ferdinando Adornato,,,,,,,,,,,,,,,,,,,,M,journalist
Mario Agnes,1931-12-06,"Serino, Italy",2018-05-09,Vatican City,,,,,,,,,,,,,,,,M,journalist
Alessandro Agostinelli,,,,,,,,,,,,,,,,,,,,M,journalist
Francesco Alberoni,,,,,,,,,,,,,,,,,,,,M,journalist
Luigi Albertini,1871-10-19,"Ancona, Kingdom of Italy",1941-12-29,"Rome, Kingdom of Italy",,,,,,,,,,,,,,,,M,journalist
Magdi Muhammad Allam,1952-04-22,"Cairo, Egypt",,,Valentina Colombo,,,1.0,,Three,,,,,,,,,,M,journalist
Giorgio Almirante,,,,,,,,,,,,,,,,,,,,M,journalist
Corrado Alvaro,,,,,,,,,,,,,,,,,,,,M,journalist
Francesco Alziator,,,,,,,,,,,,,,,,,,,,M,journalist
Giovanni Amendola,,,,,,,,,,,,,,,,,,,,M,journalist
Filippo Anfuso,,,,,,,,,,,,,,,,,,,,M,journalist
Giovanni Battista Angioletti,1896-11-27,"Milan, Italy",1961-08-03,,,,,,,,,,,,,,,,,M,journalist
Alberto Arbasino,,,,,,,,,,,,,,,,,,,,M,journalist
Gaetano Arfé,1925-11-12,Italy,2007-09-12,,,,,,,,,,,,,,,,,M,journalist
Danilo Arona,,,,,,,,,,,,,,,,,,,,M,journalist
Bruno Arpaia,1957-01-01,"Naples, Italy",,,,,,,,,,,,,,,,,,M,journalist
Giovanni Arpino,,,,,,,,,,,,,,,,,,,,M,journalist
Vittorio Arrigoni,1975-02-04,"Besana in Brianza, Lombardy, Italy",2011-04-15,"Gaza Strip, Palestine",,,,,,,,,,,,,,,,M,journalist
Opprandino Arrivabene,1807-09-11,"Mantua, Italy",1887-01-02,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Sergio Atzeni,,,,,,,,,,,,,,,,,,,,M,journalist
Corrado Augias,1935-01-26,"Rome, Italy",,,,,,,,,,,,,,,,,,M,journalist
Francesco Maria Avitto,,,,,,,,,,,,,,,,,,,,M,journalist
Massimo Baistrocchi,,,,,,,,,,,,,,,,,,,,M,journalist
Andrea Bajani,,,,,,,,,,,,,,,,,,,,M,journalist
Antonio Bismarck Baldini,1889-10-10,"Rome, Kingdom of Italy",1962-11-06,"Rome, Republic of Italy",Elvira Cecchi,,,1.0,,1.  Gabriele (1919-1969)2.  Barberina,,,,,,,,,,M,journalist
Enzo Baldoni,1948-10-08,"Città di Castello, Umbria, Italy",2004-08-26,,Married,,,1.0,,Two children,,,,,,,,,,M,journalist
Milko Bambič,,,,,,,,,,,,,,,,,,,,M,journalist
Jacomo Barbarigo,,,,,,,,,,,,,,,,,,,,M,journalist
Andrea Barbato,1934-03-07,"Rome, Italy",1996-02-12,"Rome,  Italy",,,,,,,,,,,,,,,,M,journalist
Alessandro Baricco,,,,,,,,,,,,,,,,,,,,M,journalist
Paolo Barnard,,,,,,,,,,,,,,,,,,,,M,journalist
Antonio Barolini,,,,,,,,,,,,,,,,,,,,M,journalist
Luigi Barzini Jr.,,,,,,,,,,,,,,,,,,,,M,journalist
Luigi Barzini Sr.,,,,,,,,,,,,,,,,,,,,M,journalist
Lelio Basso,,,,,,,,,,,,,,,,,,,,M,journalist
Oliviero Beha,1949-01-14,"Florence, Italy",2017-05-13,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Teo Romano Bellia,1960-01-17,"Rome, Italy",,,,,,,,,,,,,,,,,,M,journalist
Maurizio Belpietro,1958-05-10,"Castenedolo, Italy",,,,,,,,,,,,,,,,,,M,journalist
Arrigo Benedetti,1910-06-01,"Lucca, Italy",1976-10-26,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Stefano Benni,1947-08-12,,,,,,,,,,,,,,,,,,,M,journalist
Enrico Benzing,,,,,,,,,,,,,,,,,,,,M,journalist
Luigi Camillo Berneri,1897-05-20,"Lodi, Lombardy, Kingdom of Italy",1937-05-05,"Barcelona, Catalonia, Spain",,,,,,,,,,,,,,,,M,journalist
Tommaso Besozzi,1903-01-20,"Vigevano, Italy",1964-11-18,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Enzo Bettiza,1927-07-07,"Split, Kingdom of Serbs, Croats and Slovenes",2017-07-28,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Michele Bianchi,,,,,,,,,,,,,,,,,,,,M,journalist
Luciano Bianciardi,,,,,,,,,,,,,,,,,,,,M,journalist
Enrico Bignami,1844-12-03,"Lodi, Lombardy, Italy",1921-10-13,"Lugano, Switzerland",,,,,,,,,,,,,,,,M,journalist
Aldo Biscardi,1930-11-26,"Larino, Kingdom of Italy",2017-10-08,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Norberto Bobbio,1909-10-18,"Turin, Italy",2004-01-09,"Turin, Italy",,,,,,,,,,,,,,,,M,journalist
Giorgio Bocca,,,,,,,,,,,,,,,,,,,,M,journalist
Italo Bocchino,,,,,,,,,,,,,,,,,,,,M,journalist
Giuseppe Boffa,,,,,,,,,,,,,,,,,,,,M,journalist
Dino Boffo,1952-08-19,"Fonte, Veneto",,,,,,,,,,,,,,,,,,M,journalist
Sandro Bolchi,1924-01-18,"Voghera, Italy",2005-08-02,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Adriano Bolzoni,1919-04-14,"Cremona, Italy",2003-01-01,Italy,,,,,,,,,,,,,,,,M,journalist
Franco Bomprezzi,,,,,,,,,,,,,,,,,,,,M,journalist
Massimo Bontempelli,,,,,,,,,,,,,,,,,,,,M,journalist
Amadeo Bordiga,,,,,,,,,,,,,,,,,,,,M,journalist
Sergio Borelli,,,,,,,,,,,,,,,,,,,,M,journalist
Giuseppe Antonio Borgese,,,,,,,,,,,,,,,,,,,,M,journalist
Giuseppe Bottai,,,,,,,,,,,,,,,,,,,,M,journalist
Giuseppe Valerio Branca,1967-01-10,"Melito di Porto Salvo, Italy",,,Giada Katia Helen Romeo​ ​,2006-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,journalist
Matteo Brancaleoni,,,,,,,,,,,,,,,,,,,,M,journalist
Giovanni Luigi Brera,1919-09-08,"San Zenone al Po, Kingdom of Italy",1992-12-19,"Codogno, Italy",,,,,,,,,,,,,,,,M,journalist
Paolo Brera,1949-09-16,"Milan, Italy",2019-02-21,"Milan, Italy",,,,,,,,,,,,,,,,M,journalist
Renato Brunetta,,,,,,,,,,,,,,,,,,,,M,journalist
Edoardo Bruno,1928-09-11,"Rome, Italy",2020-09-16,"Rome, Italy",,,,,,,,,,,,,,,,M,journalist
Federico Buffa,1959-07-28,"Milan, Italy",,,,,,,,,,,,,,,,,,M,journalist
Philippe Buonarroti,,,,,,,,,,,,,,,,,,,,M,journalist
Gustavo Buratti Zanchi,1932-05-22,"Stezzano, Lombardy, Italy",2009-12-08,"Biella, Piemonte, Italy",,,,,,,,,,,,,,,,M,journalist
Dino Buzzati,,,,,,,,,,,,,,,,,,,,M,journalist
Cesare Cadeo,1946-07-02,"Milan, Lombardy, Italy",2019-04-04,Milan,,,,,,,,,,,,,,,,M,journalist
Italo Calvino,,,,,,,,,,,,,,,,,,,,M,journalist
Mario Calvo-Platero,,,,,,,,,,,,,,,,,,,,M,journalist
Raffaele Calzini,,,,,,,,,,,,,,,,,,,,M,journalist
Achille Campanile,1899-09-28,"Rome, Kingdom of Italy",1977-01-04,"Lariano, Italy",Maria Rosa Lisa​ ​,1940-01-01,1943-01-01,2.0,2.0,1,0.0,,,,,,,,,M,journalist
Candido Cannavò,1930-11-29,"Catania, Sicily, Italy",2009-02-22,"Milan, Lombardy, Italy",,,,,,,,,,,,,,,,M,journalist
Ather Capelli,,,,,,,,,,,,,,,,,,,,M,journalist
Luigi Capuana,,,,,,,,,,,,,,,,,,,,M,journalist
