Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Grant Lawrence,,,,,,,,,,,,,,,,,,,,M,singer
Wilfred Le Bouthillier,,,,,,,,,,,,,,,,,,,,M,singer
George Leach ,,,,,,,,,,,,,,,,,,,,M,singer
Daniel Ledwell,,,,,,,,,,,,,,,,,,,,M,singer
Geddy Lee,,,,,,,,,,,,,,,,,,,,M,singer
Mark Lee ,1999-08-02,"Toronto, Ontario, Canada",,,,,,,,,,,,,,,,,,M,singer
Jerry Leger,,,,,,,,,,,,,,,,,,,,M,singer
Lenni-Kim Lalande,2001-09-08,"Montreal, Quebec, Canada",,,,,,,,,,,,,,,,,,M,singer
Hubert Lenoir,,,,,,,,,,,,,,,,,,,,M,singer
Gordon Lightfoot,,,,,,,,,,,,,,,,,,,,M,singer
Aaron Lines,,,,,,,,,,,,,,,,,,,,M,singer
Michel Louvain,,,,,,,,,,,,,,,,,,,,M,singer
Johnnie Lovesin,,,,,,,,,,,,,,,,,,,,M,singer
Zachary Lucky,,,,,,,,,,,,,,,,,,,,M,singer
Alexander Richard Ludwig,1992-05-07,"Vancouver, British Columbia, Canada",,,Lauren Dear ​,2020-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,singer
Rob Lutes,,,,,,,,,,,,,,,,,,,,M,singer
Dan Macaulay,,,,,,,,,,,,,,,,,,,,M,singer
Mitch MacDonald,,,,,,,,,,,,,,,,,,,,M,singer
Tom MacDonald ,,,,,,,,,,,,,,,,,,,,M,singer
Kris MacFarlane,,,,,,,,,,,,,,,,,,,,M,singer
Ashley MacIsaac,,,,,,,,,,,,,,,,,,,,M,singer
Kenny MacLean,,,,,,,,,,,,,,,,,,,,M,singer
Wade MacNeil,,,,,,,,,,,,,,,,,,,,M,singer
Greg MacPherson,,,,,,,,,,,,,,,,,,,,M,singer
Keith Macpherson,,,,,,,,,,,,,,,,,,,,M,singer
Rick Maddocks,,,,,,,,,,,,,,,,,,,,M,singer
Elliot Madore,1987-04-15,"Toronto, Ontario, Canada",,,,,,,,,,,,,,,,,,M,singer
Elliot Maginot,,,,,,,,,,,,,,,,,,,,M,singer
Raine Maida,,,,,,,,,,,,,,,,,,,,M,singer
Irfan Makki,,,,,,,,,,,,,,,,,,,,M,singer
Ryan Malcolm,,,,,,,,,,,,,,,,,,,,M,singer
Keram Malicki-Sánchez,,,,,,,,,,,,,,,,,,,,M,singer
Jay Malinowski,,,,,,,,,,,,,,,,,,,,M,singer
Dan Mangan,,,,,,,,,,,,,,,,,,,,M,singer
John Mann ,1962-09-18,"Calgary, Alberta, Canada",2019-11-20,"Vancouver, British Columbia, Canada",Jill Daum,,,1.0,,2,,,,,,,,,,M,singer
Mikey Manville,,,,,,,,,,,,,,,,,,,,M,singer
Harry Manx,,,,,,,,,,,,,,,,,,,,M,singer
Vincent Marcone,,,,,,,,,,,,,,,,,,,,M,singer
Cory Marks,,,,,,,,,,,,,,,,,,,,M,singer
Steve Marriner,,,,,,,,,,,,,,,,,,,,M,singer
Marc Martel,,,,,,,,,,,,,,,,,,,,M,singer
Jojo Mason,,,,,,,,,,,,,,,,,,,,M,singer
Mark Masri,,,,,,,,,,,,,,,,,,,,M,singer
Massari,,,,,,,,,,,,,,,,,,,,M,singer
Jesse Mast,,,,,,,,,,,,,,,,,,,,M,singer
Jake Mathews,,,,,,,,,,,,,,,,,,,,M,singer
Kevin Matisyn,,,,,,,,,,,,,,,,,,,,M,singer
Kalle Mattson,,,,,,,,,,,,,,,,,,,,M,singer
Mayor McCA,,,,,,,,,,,,,,,,,,,,M,singer
Matt Mays,,,,,,,,,,,,,,,,,,,,M,singer
Dave McCann ,,,,,,,,,,,,,,,,,,,,M,singer
Darren McCarty,,,,,,,,,,,,,,,,,,,,M,singer
Jason McCaslin,,,,,,,,,,,,,,,,,,,,M,singer
Jason McCoy,,,,,,,,,,,,,,,,,,,,M,singer
Peter McGillivray,,,,,,,,,,,,,,,,,,,,M,singer
Blake McGrath,,,,,,,,,,,,,,,,,,,,M,singer
Jordan McIntosh,,,,,,,,,,,,,,,,,,,,M,singer
Kyle McKearney,,,,,,,,,,,,,,,,,,,,M,singer
Big Dave McLean,,,,,,,,,,,,,,,,,,,,M,singer
Ryan McMahon ,,,,,,,,,,,,,,,,,,,,M,singer
Luke McMaster,,,,,,,,,,,,,,,,,,,,M,singer
Glen Meadmore,,,,,,,,,,,,,,,,,,,,M,singer
Tyler Medeiros,,,,,,,,,,,,,,,,,,,,M,singer
Lee Mellor,,,,,,,,,,,,,,,,,,,,M,singer
Brian Melo,,,,,,,,,,,,,,,,,,,,M,singer
Shawn Peter Raul Mendes,1998-08-08,"Pickering, Ontario, Canada",,,,,,,,,,,,,,,,,,M,singer
Efrim Menuck,,,,,,,,,,,,,,,,,,,,M,singer
Dylan Menzie,,,,,,,,,,,,,,,,,,,,M,singer
Carey Mercer,,,,,,,,,,,,,,,,,,,,M,singer
Patrice Michaud,,,,,,,,,,,,,,,,,,,,M,singer
Danny Michel,,,,,,,,,,,,,,,,,,,,M,singer
Brandon Mig,,,,,,,,,,,,,,,,,,,,M,singer
Derek Miller ,,,,,,,,,,,,,,,,,,,,M,singer
Tyler Joe Miller,,,,,,,,,,,,,,,,,,,,M,singer
Jérôme Minière,,,,,,,,,,,,,,,,,,,,M,singer
Joey Moi,,,,,,,,,,,,,,,,,,,,M,singer
Daniel Mongrain,,,,,,,,,,,,,,,,,,,,M,singer
Cory Allan Michael Monteith,1982-05-11,"Calgary, Alberta, Canada",2013-07-13,"Vancouver, British Columbia, Canada",,,,,,,,,,,,,,,,M,singer
Allan Moon,,,,,,,,,,,,,,,,,,,,M,singer
Ryland Moranz,,,,,,,,,,,,,,,,,,,,M,singer
Sharon Trostin,1943-03-31,"Toronto, Ontario, Canada",,,,,,,,,,,,,,,,,,M,singer
Chris Murphy ,,,,,,,,,,,,,,,,,,,,M,singer
David Myles ,,,,,,,,,,,,,,,,,,,,M,singer
Nash the Slash,,,,,,,,,,,,,,,,,,,,M,singer
Nasri ,,,,,,,,,,,,,,,,,,,,M,singer
Navraj Singh Goraya,1989-11-03,"Toronto, Ontario, Canada ",,,,,,,,,,,,,,,,,,M,singer
Tim Neufeld,,,,,,,,,,,,,,,,,,,,M,singer
Alex Nevsky ,,,,,,,,,,,,,,,,,,,,M,singer
Northcote ,,,,,,,,,,,,,,,,,,,,M,singer
Mark Noseworthy,,,,,,,,,,,,,,,,,,,,M,singer
Aldo Nova,,,,,,,,,,,,,,,,,,,,M,singer
Steven Lee Olsen,,,,,,,,,,,,,,,,,,,,M,singer
Joseph Onabolu,,,,,,,,,,,,,,,,,,,,M,singer
Mike O'Neill ,,,,,,,,,,,,,,,,,,,,M,singer
Preston Pablo,,,,,,,,,,,,,,,,,,,,M,singer
Dave Padden,,,,,,,,,,,,,,,,,,,,M,singer
Steven Page,,,,,,,,,,,,,,,,,,,,M,singer
Jonathan Painchaud,,,,,,,,,,,,,,,,,,,,M,singer
Griffen Palmer,,,,,,,,,,,,,,,,,,,,M,singer
Daniel Panetta,,,,,,,,,,,,,,,,,,,,M,singer
Charlie Panigoniak,,,,,,,,,,,,,,,,,,,,M,singer
Robert Paquette,,,,,,,,,,,,,,,,,,,,M,singer
Stéphane Paquette,,,,,,,,,,,,,,,,,,,,M,singer
Marcus Paquin,,,,,,,,,,,,,,,,,,,,M,singer
Kevin Parent,,,,,,,,,,,,,,,,,,,,M,singer
Donny Parenteau,,,,,,,,,,,,,,,,,,,,M,singer
Brandon Paris,,,,,,,,,,,,,,,,,,,,M,singer
Matt Paxton,,,,,,,,,,,,,,,,,,,,M,singer
Fred Pellerin,,,,,,,,,,,,,,,,,,,,M,singer
Eddie Peng,1982-03-24,"Penghu, Taiwan",,,,,,,,,,,,,,,,,,M,singer
Alden Penner,,,,,,,,,,,,,,,,,,,,M,singer
Frederick Ralph Cornelius Penner,1946-11-06,"Winnipeg, Manitoba, Canada",,,Odette Heyn​ ​,1981-01-01,2011-01-01,2.0,1.0,,0.0,,,,,,,,,M,singer
Yann Perreau,,,,,,,,,,,,,,,,,,,,M,singer
Johnny Perrin,,,,,,,,,,,,,,,,,,,,M,singer
Peter Peter ,,,,,,,,,,,,,,,,,,,,M,singer
Wayne Petti,,,,,,,,,,,,,,,,,,,,M,singer
George Pettit,,,,,,,,,,,,,,,,,,,,M,singer
Ford Pier,,,,,,,,,,,,,,,,,,,,M,singer
Sebastian Pigott,,,,,,,,,,,,,,,,,,,,M,singer
Jean-Marc Pisapia,,,,,,,,,,,,,,,,,,,,M,singer
Dany Placard,,,,,,,,,,,,,,,,,,,,M,singer
Joel Plaskett,,,,,,,,,,,,,,,,,,,,M,singer
David Pomeroy,,,,,,,,,,,,,,,,,,,,M,singer
Kalan Porter,,,,,,,,,,,,,,,,,,,,M,singer
Darrell Power,,,,,,,,,,,,,,,,,,,,M,singer
Daniel Powter,,,,,,,,,,,,,,,,,,,,M,singer
Codie Prevost,,,,,,,,,,,,,,,,,,,,M,singer
Bill Priddle,,,,,,,,,,,,,,,,,,,,M,singer
Colin Priestner,,,,,,,,,,,,,,,,,,,,M,singer
William Prince ,,,,,,,,,,,,,,,,,,,,M,singer
Aaron Pritchett,,,,,,,,,,,,,,,,,,,,M,singer
Émile Proulx-Cloutier,,,,,,,,,,,,,,,,,,,,M,singer
Adonis Puentes,,,,,,,,,,,,,,,,,,,,M,singer
Raffi,,,,,,,,,,,,,,,,,,,,M,singer
Raghav,,,,,,,,,,,,,,,,,,,,M,singer
Josh Ramsay,,,,,,,,,,,,,,,,,,,,M,singer
Jordan Raycroft,,,,,,,,,,,,,,,,,,,,M,singer
Blake Reid,,,,,,,,,,,,,,,,,,,,M,singer
Johnny Reid,1973-08-21,"Lanark, Scotland[1]",,,,,,,,,,,,,,,,,,M,singer
Joshua Kenneth Richards,2002-01-31,"Toronto, Ontario, Canada",,,,,,,,,,,,,,,,,,M,singer
Aaron Riches,1974-01-01,"Guelph, Ontario, Canada",,,,,,,,,,,,,,,,,,M,singer
Jean-François Guevremont,1987-05-27,"Boucherville, Quebec, Canada[citation needed]",,,,,,,,,,,,,,,,,,M,singer
Jesse Rivest,,,,,,,,,,,,,,,,,,,,M,singer
Zameer Rizvi,,,,,,,,,,,,,,,,,,,,M,singer
Sam Roberts ,,,,,,,,,,,,,,,,,,,,M,singer
Ed Robertson,,,,,,,,,,,,,,,,,,,,M,singer
Marc Robillard,,,,,,,,,,,,,,,,,,,,M,singer
Damien Robitaille,,,,,,,,,,,,,,,,,,,,M,singer
Pat Robitaille,,,,,,,,,,,,,,,,,,,,M,singer
Garnet Rogers,,,,,,,,,,,,,,,,,,,,M,singer
Nathan Rogers,,,,,,,,,,,,,,,,,,,,M,singer
Daniel Romano,,,,,,,,,,,,,,,,,,,,M,singer
Josh Ross ,,,,,,,,,,,,,,,,,,,,M,singer
Lukas Rossi,,,,,,,,,,,,,,,,,,,,M,singer
Tim Roth ,,,,,,,,,,,,,,,,,,,,M,singer
Paul Marc Rousseau,,,,,,,,,,,,,,,,,,,,M,singer
Jonathan Roy,,,,,,,,,,,,,,,,,,,,M,singer
Justin Rutledge,,,,,,,,,,,,,,,,,,,,M,singer
Deric Ruttan,,,,,,,,,,,,,,,,,,,,M,singer
Lance Ryan,1971-05-01,"White Rock, British Columbia",,,,,,,,,,,,,,,,,,M,singer
Lorne Ryder,,,,,,,,,,,,,,,,,,,,M,singer
Dave Sampson ,,,,,,,,,,,,,,,,,,,,M,singer
Gordie Sampson,,,,,,,,,,,,,,,,,,,,M,singer
John K. Samson,,,,,,,,,,,,,,,,,,,,M,singer
Neil Sanderson,,,,,,,,,,,,,,,,,,,,M,singer
Sean Nicholas Savage,,,,,,,,,,,,,,,,,,,,M,singer
JP Saxe,,,,,,,,,,,,,,,,,,,,M,singer
SayWeCanFly,,,,,,,,,,,,,,,,,,,,M,singer
Peter Schiefke,,,,,,,,,,,,,,,,,,,,M,singer
Bob Schneider ,,,,,,,,,,,,,,,,,,,,M,singer
Andrew Scott ,,,,,,,,,,,,,,,,,,,,M,singer
Jay Scott ,,,,,,,,,,,,,,,,,,,,M,singer
Greg Sczebel,,,,,,,,,,,,,,,,,,,,M,singer
Andrew Michael Edgar Seeley,1982-04-30,"Ottawa, Ontario, Canada",,,Amy Paffrath ​,2013-01-01,,1.0,0.0,1,0.0,1983-07-22,"St. Louis, Missouri, U.S.",,,1.0,0.0,1,Drew Seeley ​,M,singer
Richard Séguin,,,,,,,,,,,,,,,,,,,,M,singer
David Sereda,1957-01-01,"Edmonton, Alberta",,,,,,,,,,,,,,,,,,M,singer
Remy Shand,,,,,,,,,,,,,,,,,,,,M,singer
Craig Sharpe,,,,,,,,,,,,,,,,,,,,M,singer
William Shatner,1931-03-22,"Montreal, Quebec, Canada",,,Gloria Rand​ ​,1956-01-01,1969-01-01,4.0,3.0,"3, including Melanie",1.0,,,,,,,,,M,singer
Andy Shauf,,,,,,,,,,,,,,,,,,,,M,singer
Shauit,,,,,,,,,,,,,,,,,,,,M,singer
Bernie Shaw,,,,,,,,,,,,,,,,,,,,M,singer
Tyler Shaw,,,,,,,,,,,,,,,,,,,,M,singer
George Beverly Shea,1909-02-01,"Winchester, Ontario, Canada",2013-04-16,"Montreat, North Carolina, U.S.",Erma L. Scharfe​ ​,1934-01-01,,2.0,1.0,2,1.0,,,,,,,,,M,singer
Shingoose,,,,,,,,,,,,,,,,,,,,M,singer
Shotgun Jimmie,,,,,,,,,,,,,,,,,,,,M,singer
Shane Shu,,,,,,,,,,,,,,,,,,,,M,singer
Lucas Silveira,,,,,,,,,,,,,,,,,,,,M,singer
Slim Twig,,,,,,,,,,,,,,,,,,,,M,singer
Dallas Smith,,,,,,,,,,,,,,,,,,,,M,singer
Bryce Soderberg,,,,,,,,,,,,,,,,,,,,M,singer
John Southworth ,,,,,,,,,,,,,,,,,,,,M,singer
Kevin Spencer ,,,,,,,,,,,,,,,,,,,,M,singer
Mark Spicoluk,,,,,,,,,,,,,,,,,,,,M,singer
Spirit Cool,,,,,,,,,,,,,,,,,,,,M,singer
Ben Spivak,,,,,,,,,,,,,,,,,,,,M,singer
Frederick Squire,,,,,,,,,,,,,,,,,,,,M,singer
Jordan St. Cyr,,,,,,,,,,,,,,,,,,,,M,singer
Craig Stickland,,,,,,,,,,,,,,,,,,,,M,singer
Rick Stitch,,,,,,,,,,,,,,,,,,,,M,singer
Andy Stochansky,,,,,,,,,,,,,,,,,,,,M,singer
Jeffery Straker,,,,,,,,,,,,,,,,,,,,M,singer
Byron Stroud,,,,,,,,,,,,,,,,,,,,M,singer
Suitcase Sam,,,,,,,,,,,,,,,,,,,,M,singer
Mark Sultan,,,,,,,,,,,,,,,,,,,,M,singer
Leonard Sumner,,,,,,,,,,,,,,,,,,,,M,singer
Terry Sumsion,,,,,,,,,,,,,,,,,,,,M,singer
Dan Talevski,,,,,,,,,,,,,,,,,,,,M,singer
Talk ,,,,,,,,,,,,,,,,,,,,M,singer
Theo Tams,,,,,,,,,,,,,,,,,,,,M,singer
Chaim Tannenbaum,,,,,,,,,,,,,,,,,,,,M,singer
Tesher,,,,,,,,,,,,,,,,,,,,M,singer
David Thibault,,,,,,,,,,,,,,,,,,,,M,singer
Chris Thompson ,,,,,,,,,,,,,,,,,,,,M,singer
Nicholas Thorburn,,,,,,,,,,,,,,,,,,,,M,singer
Ian Thornley,,,,,,,,,,,,,,,,,,,,M,singer
Liam Titcomb,,,,,,,,,,,,,,,,,,,,M,singer
Jonas Tomalty,,,,,,,,,,,,,,,,,,,,M,singer
Mike Tompkins ,,,,,,,,,,,,,,,,,,,,M,singer
Devin Townsend,,,,,,,,,,,,,,,,,,,,M,singer
Dean Tuftin,,,,,,,,,,,,,,,,,,,,M,singer
Terry Uyarak,,,,,,,,,,,,,,,,,,,,M,singer
Mathew V,,,,,,,,,,,,,,,,,,,,M,singer
Vincent Vallières,,,,,,,,,,,,,,,,,,,,M,singer
Chad VanGaalen,,,,,,,,,,,,,,,,,,,,M,singer
Gino Vannelli,,,,,,,,,,,,,,,,,,,,M,singer
Reg Vermue,,,,,,,,,,,,,,,,,,,,M,singer
Daniel Victor,,,,,,,,,,,,,,,,,,,,M,singer
Leif Vollebekk,,,,,,,,,,,,,,,,,,,,M,singer
Lindy Vopnfjörð,,,,,,,,,,,,,,,,,,,,M,singer
Michael Wade,1944-10-30,"Avondale, Newfoundland, Canada",2004-05-22,"St. John's, Newfoundland and Labrador, Canada",,,,,,,,,,,,,,,,M,singer
Rufus McGarrigle Wainwright,1973-07-22,"Rhinebeck, New York, U.S.",,,Jörn Weisbrodt ​,2012-01-01,,1.0,0.0,1,0.0,1973-01-26,"Hamburg, West Germany(now Germany)",,,1.0,0.0,1,Rufus Wainwright ​,M,singer
Angus Walker,,,,,,,,,,,,,,,,,,,,M,singer
Colter Wall,,,,,,,,,,,,,,,,,,,,M,singer
Aaron Walpole,,,,,,,,,,,,,,,,,,,,M,singer
Matthew Jean Paul Walst,1982-12-28,"Norwood, Ontario, Canada",,,,,,,,,,,,,,,,,,M,singer
Curtis Waters,,,,,,,,,,,,,,,,,,,,M,singer
Jeff Waters,,,,,,,,,,,,,,,,,,,,M,singer
Patrick Watson ,,,,,,,,,,,,,,,,,,,,M,singer
Bryan Webb,,,,,,,,,,,,,,,,,,,,M,singer
Andrew Wedderburn,,,,,,,,,,,,,,,,,,,,M,singer
Devon Welsh,,,,,,,,,,,,,,,,,,,,M,singer
James Westman,1972-09-16,"Stratford, Ontario",,,,,,,,,,,,,,,,,,M,singer
Dawud Wharnsby,,,,,,,,,,,,,,,,,,,,M,singer
Deryck Jason Whibley,1980-03-21,"Scarborough, Ontario, Canada[1]",,,Avril Ramona Lavigne,2006-01-01,2010-01-01,2.0,1.0,2,0.0,1984-09-27,"Belleville, Ontario, Canada",,,2.0,2.0,,Deryck Whibley​ ​,M,singer
Rick White ,,,,,,,,,,,,,,,,,,,,M,singer
Richie Wilcox,,,,,,,,,,,,,,,,,,,,M,singer
Karl Wolf,,,,,,,,,,,,,,,,,,,,M,singer
Finn Wolfhard,2002-12-23,"Vancouver, British Columbia, Canada",,,,,,,,,,,,,,,,,,M,singer
Joel Wood ,,,,,,,,,,,,,,,,,,,,M,singer
Royal Wood,,,,,,,,,,,,,,,,,,,,M,singer
Donovan Woods ,,,,,,,,,,,,,,,,,,,,M,singer
Hawksley Workman,,,,,,,,,,,,,,,,,,,,M,singer
Drew Wright,,,,,,,,,,,,,,,,,,,,M,singer
Li Jiaheng (李嘉恒),1990-11-06,"Guangzhou, Guangdong, China",,,,,,,,,,,,,,,,,,M,singer
XLA ,,,,,,,,,,,,,,,,,,,,M,singer
Tyler Yarema,,,,,,,,,,,,,,,,,,,,M,singer
Francesco Yates,,,,,,,,,,,,,,,,,,,,M,singer
Ken Yates,,,,,,,,,,,,,,,,,,,,M,singer
Shane Yellowbird,,,,,,,,,,,,,,,,,,,,M,singer
Neil Percival Young,1945-11-12,"Toronto, Ontario, Canada",,,Susan Acevedo​ ​,1968-01-01,1970-01-01,3.0,3.0,3,0.0,,,,,,,,,M,singer
Jordon Zadorozny,,,,,,,,,,,,,,,,,,,,M,singer
Karter Zaher,,,,,,,,,,,,,,,,,,,,M,singer
Brock Zeman,,,,,,,,,,,,,,,,,,,,M,singer
Jacky Brown,,,,,,,,,,,,,,,,,,,,M,singer
Stomy Bugsy,,,,,,,,,,,,,,,,,,,,M,singer
Teófilo Chantre,,,,,,,,,,,,,,,,,,,,M,singer
Djô d'Eloy,,,,,,,,,,,,,,,,,,,,M,singer
Nelson Freitas,,,,,,,,,,,,,,,,,,,,M,singer
G-Amado,,,,,,,,,,,,,,,,,,,,M,singer
Gilyto Semedo,1976-01-01,"Assomada, Santiago, Cape Verde",,,,,,,,,,,,,,,,,,M,singer
Mário Lúcio,,,,,,,,,,,,,,,,,,,,M,singer
Jovino dos Santos,,,,,,,,,,,,,,,,,,,,M,singer
Gil Semedo,,,,,,,,,,,,,,,,,,,,M,singer
Dany Silva,,,,,,,,,,,,,,,,,,,,M,singer
Tcheka,,,,,,,,,,,,,,,,,,,,M,singer
Izé Teixeira,,,,,,,,,,,,,,,,,,,,M,singer
Vadú,,,,,,,,,,,,,,,,,,,,M,singer
Roberto Xalino,,,,,,,,,,,,,,,,,,,,M,singer
Val Xalino,,,,,,,,,,,,,,,,,,,,M,singer
Américo,,,,,,,,,,,,,,,,,,,,M,singer
Tito Beltrán,,,,,,,,,,,,,,,,,,,,M,singer
Felipe Humberto Camiroaga Fernández,1966-10-08,"Santiago, Chile",2011-09-02,"Juan Fernández Archipelago, Chile",,,,,,,,,,,,,,,,M,singer
Eduardo Carrasco,,,,,,,,,,,,,,,,,,,,M,singer
Chinoy ,,,,,,,,,,,,,,,,,,,,M,singer
Luis Alberto Cuevas Olmedo,1967-09-12,,,,,,,,,,,,,,,,,,,M,singer
Ismael Leonardo Durán Galfano,1949-04-08,"Punta Arenas, Chile",2021-10-05,"Detroit, United States",,,,,,"2, including Vicente Durán",,,,,,,,,,M,singer
Manuel García ,,,,,,,,,,,,,,,,,,,,M,singer
Germán Garmendia,,,,,,,,,,,,,,,,,,,,M,singer
Gepe,,,,,,,,,,,,,,,,,,,,M,singer
Pablo Holman,,,,,,,,,,,,,,,,,,,,M,singer
Luís Jara,,,,,,,,,,,,,,,,,,,,M,singer
Sergio Járlaz,,,,,,,,,,,,,,,,,,,,M,singer
Luisín Landáez,,,,,,,,,,,,,,,,,,,,M,singer
Ariel Levy ,1984-09-28,"Santiago, Chile",,,,,,,,,,,,,,,,,,M,singer
Karol Jesús Lucero Venegas,1987-04-17,"Santiago, Chile",,,,,,,,,,,,,,,,,,M,singer
Patricio Manns,,,,,,,,,,,,,,,,,,,,M,singer
Rafael Manríquez,,,,,,,,,,,,,,,,,,,,M,singer
DJ Méndez,,,,,,,,,,,,,,,,,,,,M,singer
Fernando Milagros,,,,,,,,,,,,,,,,,,,,M,singer
Pedro Subercaseaux García de la Huerta,1978-04-17,"Santiago, Chile",,,,,,,,,,,,,,,,,,M,singer
Daniel Puente Encina,,,,,,,,,,,,,,,,,,,,M,singer
Leo Quinteros,,,,,,,,,,,,,,,,,,,,M,singer
Paolo Alberto Ramirez González,1992-10-06,"Quilpué, Chile",,,,,,,,,,,,,,,,,,M,singer
Anton Reisenegger,,,,,,,,,,,,,,,,,,,,M,singer
Leo Rey,,,,,,,,,,,,,,,,,,,,M,singer
Francisco Sazo,1953-03-22,"Quilpué, Chile",,,,,,,,,,,,,,,,,,M,singer
Augusto José Schuster Picó,1992-08-24,"Santiago de Chile, Chile",,,,,,,,,,,,,,,,,,M,singer
Sebastián Silva Irarrázabal,1979-04-09,"Santiago, Chile",,,,,,,,,,,,,,,,,,M,singer
Nano Stern,,,,,,,,,,,,,,,,,,,,M,singer
Claudio Valenzuela,,,,,,,,,,,,,,,,,,,,M,singer
Joe Vasconcellos,,,,,,,,,,,,,,,,,,,,M,singer
Álvaro Véliz,,,,,,,,,,,,,,,,,,,,M,singer
Eduardo Waghorn,,,,,,,,,,,,,,,,,,,,M,singer
Abdulla Abdurehim,,,,,,,,,,,,,,,,,,,,M,singer
Ayanga,1989-10-23,"Ordos City, Inner Mongolia, China",,,,,,,,,,,,,,,,,,M,singer
Bao Jianfeng,1975-11-03,"Shanghai, China",,,He Jiahao ​,2009-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,singer
Bi Wenjun,1997-11-21,"Fushun, Liaoning",,,,,,,,,,,,,,,,,,M,singer
Chen Kun,1976-02-04,"Chongqing, China",,,,,,,,Chen Zunyou,,,,,,,,,,M,singer
Chen Xuedong,1990-06-28,"Wenzhou, Zhejiang, China",,,,,,,,,,,,,,,,,,M,singer
Chen Tao (陈涛),1975-11-18,"Beijing, China",,,Bai Xue (白雪),2006-01-01,2015-01-01,1.0,1.0,1,0.0,1984-03-01,"Qingdao, Shandong, China",,,1.0,1.0,Chen Shengtong,Chen Yufan ​,M,singer
Chen Zeyu,1983-07-24,"Changsha, Hunan, China",,,,,,,,,,,,,,,,,,M,singer
Chen Zheyuan,1996-10-29,"Shenzhen, Guangdong, China",,,,,,,,,,,,,,,,,,M,singer
Li Daimo,1988-05-09,"Qiqihar, Heilongjiang, China",,,,,,,,,,,,,,,,,,M,singer
Luo Lin,1971-06-22,"Zizhong County, Neijiang, Sichuan, China",,,,,,,,,,,,,,,,,,M,singer
Dong Chengpeng,1982-01-12,"Ji'an, Tonghua, Jilin, China",,,,,,,,,,,,,,,,,,M,singer
Song Dongye,,,,,,,,,,,,,,,,,,,,M,singer
Dou Wei,,"Beijing, China",,,Xia Lin,1996-01-01,1999-01-01,2.0,2.0,Leah Dou (daughter)  (b. 1997)Dou Jiayuan (daughter) (b. 2002),0.0,1969-08-08,"Dongcheng District, Beijing, China",,,2.0,2.0,"2, including Leah Dou",Dou Wei​ ​,M,singer
Erkin Abdulla,,,,,,,,,,,,,,,,,,,,M,singer
Fan Chengcheng,2000-06-16,"Qingdao, Shandong, China",,,,,,,,,,,,,,,,,,M,singer
Fan Pengfei,1992-02-15,"Zhengzhou, Henan, China",,,,,,,,,,,,,,,,,,M,singer
Ian Fang,1989-12-13,"Shanghai, China",,,,,,,,,,,,,,,,,,M,singer
Feng Jianyu,1992-08-27,"Heilongjiang, China",,,,,,,,,,,,,,,,,,M,singer
GAI ,1987-03-22,"Yibin, Sichuan, China",,,王斯然 Wang Siran,,,1.0,,周栩倬 Zhou Xuzhuo,,,,,,,,,,M,singer
Gao Yu (高宇),1989-02-06,"Taizhou, Zhejiang, China",,,,,,,,,,,,,,,,,,M,singer
关钰鹏,1981-04-23,"Jilin City, Jilin, China",,,,,,,,,,,,,,,,,,M,singer
Ocean Hai,1982-07-10,"Guangzhou, Guangdong, China",,,,,,,,,,,,,,,,,,M,singer
Han Geng,1984-02-09,"Mudanjiang, Heilongjiang, China",,,Celina Horan,2019-01-01,,1.0,0.0,1,0.0,1985-06-10,British Hong Kong,,,1.0,0.0,1,Han Geng ​,M,singer
Han Han,,,,,,,,,,,,,,,,,,,,M,singer
He Jiong,1974-04-28,"Changsha, Hunan, China",,,,,,,,,,,,,,,,,,M,singer
何敏He Min,1976-07-09,"Xiantao, Hubei, China",,,,,,,,,,,,,,,,,,M,singer
He Shuang (何爽),1998-08-22,"Yibin, Sichuan, China",,,,,,,,,,,,,,,,,,M,singer
Higher Brothers,,,,,,,,,,,,,,,,,,,,M,singer
Hou Minghao,1997-08-03,"Beijing, China",,,,,,,,,,,,,,,,,,M,singer
Hu Bing,1971-02-14,"Hangzhou, Zhejiang, China",,,,,,,,,,,,,,,,,,M,singer
Hu Ge,1982-09-20,"Shanghai, China",,,Undisclosed,,,1.0,,1 daughter,,,,,,,,,,M,singer
Tiger Hu,1983-07-04,"Shanghai, China",,,,,,,,,,,,,,,,,,M,singer
Hu Xia,1990-03-01,"Nanning, Guangxi, China",,,,,,,,,,,,,,,,,,M,singer
Huang Lei,1971-11-06,"Nanchang, Jiangxi, China",,,Leslie Sun,,,1.0,,"Christine Huang Yi Ci (多多) (2006) Camille Huang (2014), Juno Huang (2017)",,,,,,,,,,M,singer
Huang Shixiang,,,,,,,,,,,,,,,,,,,,M,singer
Huang Xiaoming,1977-11-13,"Qingdao, Shandong, China",,,Angelababy​ ​,2015-01-01,2022-01-01,1.0,1.0,1,0.0,,,,,,,,,M,singer
